Title,Description,Keywords,facts,sentence,model,Answer.coverage,Answer.quality
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : yes | near : Express by Holiday Inn,The Punter is a children friendly restaurant located in the city centre near Express by Holiday Inn. They serve Indian food at a high price range with an average customer rating.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cocum | Type : coffee shop | customer rating : high | near : Burger King,Cocum is a highly rated coffee shop near Burger King.,neurologic,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cocum | Type : coffee shop | customer rating : high | near : Burger King,Cocum is a highly rated coffee shop near Burger King.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : Cocum | Type : coffee shop | customer rating : high | near : Burger King,Cocum is a highly rated coffee shop near Burger King.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : £ 20 - 25 | customer rating : 3 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Phoenix is a French pub near Café Sicilia in the riverside area. Its price range is £ 20 - 25 and it is kids friendly with a customer rating of 3 out of 5.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : £ 20 - 25 | customer rating : 3 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Phoenix is a French pub near Café Sicilia in the riverside area. Its price range is £ 20 - 25 and it is kids friendly with a customer rating of 3 out of 5.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : French | price : £ 20 - 25 | customer rating : 3 out of 5 | area : riverside | family friendly : yes | near : Café Sicilia,The Phoenix is a French pub near Café Sicilia in the riverside area. Its price range is £ 20 - 25 and it is kids friendly with a customer rating of 3 out of 5.,a_star,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : high | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not children friendly and carries a high price range.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : high | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not children friendly and carries a high price range.,neurologic,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Phoenix | Type : pub | food : Fast food | price : high | area : city centre | family friendly : no | near : Raja Indian Cuisine,The Phoenix is a fast food pub located in the city centre near Raja Indian Cuisine. It is not children friendly and carries a high price range.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant in the city centre near Express by Holiday Inn. It serves Indian food at a high price range and is not children friendly. The customer rating is average.,a_star,3,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant in the city centre near Express by Holiday Inn. It serves Indian food at a high price range and is not children friendly. The customer rating is average.,a_star,3,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Punter | Type : restaurant | food : Indian | price : high | customer rating : average | area : city centre | family friendly : no | near : Express by Holiday Inn,The Punter is a restaurant in the city centre near Express by Holiday Inn. It serves Indian food at a high price range and is not children friendly. The customer rating is average.,a_star,4,3
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : coffee shop | customer rating : average | family friendly : yes | near : Café Sicilia,The Cricketers is a coffee shop near Café Sicilia. It is family friendly and has an average customer rating.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : coffee shop | customer rating : average | family friendly : yes | near : Café Sicilia,The Cricketers is a coffee shop near Café Sicilia. It is family friendly and has an average customer rating.,neurologic,4,2
Evaluate the quality of the text considering the given keywords,Evaluate the quality of the text considering the given keywords,"keywords, generation",name : The Cricketers | Type : coffee shop | customer rating : average | family friendly : yes | near : Café Sicilia,The Cricketers is a coffee shop near Café Sicilia. It is family friendly and has an average customer rating.,neurologic,4,3
