Title,Description,Keywords,sentence,summary,model,adhered,Answer.Q1,Answer.Q2,Answer.Q3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.","Dutta has been sleeping in his home for two nights, but he is uncomfortable.",control_code_fluent10_step5_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Dutta has been sleeping in his home, which has some cracks in the wall, for two nights, but the dozens of small aftershocks that he has felt since Saturday's huge quake make him uneasy.","Dutta has been sleeping in his home for two nights, but he is uncomfortable.",control_code_fluent10_step5_02_04,False,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”","The company says for in-app purchasing for PC, Mac and web-based games, they would like to discuss revenue share.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”","The company says for in-app purchasing for PC, Mac and web-based games, they would like to discuss revenue share.",gpt3_high_compression_04_06,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","The company says on its in-app purchasing site, “For In-App Purchasing for PC, Mac and Web-based games, please contact us to discuss revenue share.”","The company says for in-app purchasing for PC, Mac and web-based games, they would like to discuss revenue share.",gpt3_high_compression_04_06,False,3.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",The Red Cross was not present in one New Jersey county.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",The Red Cross was not present in one New Jersey county.,gpt3_extreme_compression_02_04,False,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.",The Red Cross was not present in one New Jersey county.,gpt3_extreme_compression_02_04,False,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","In one New Jersey county, the Red Cross was AWOL, says Lt. Matthew Tiedemann of the Bergen County Office of Emergency Management.","In one New Jersey county, the Red Cross was AWOL.",control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data.,control_code_fluent10_step5_02_04,True,3.0,2.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data.,control_code_fluent10_step5_02_04,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Apple already has a method to extract data from such phones and had done so at least 70 times for law enforcement.,Apple has a method to extract data.,control_code_fluent10_step5_02_04,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",Several rebel groups operate in Golan State.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",Several rebel groups operate in Golan State.,scrl_hc_title_50p_04_06,True,3.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Several rebel groups operate in the Golan, while Islamic State has no known presence.",Several rebel groups operate in Golan State.,scrl_hc_title_50p_04_06,True,3.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the source of an audience that included fellow,hc_title_30p,True,2.0,3.0,3
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the source of an audience that included fellow,hc_title_30p,True,1.0,2.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","“The very God of Holy Scriptures, the Creator, is the source of law, life, and liberty,” he declared to an audience that included his eight unsmiling fellow justices.",the source of an audience that included fellow,hc_title_30p,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,organizers do n't want competitors the rabbit goat pot,liuetal_ratio_05,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,organizers do n't want competitors the rabbit goat pot,liuetal_ratio_05,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",Organizers don't want 4-H competitors in the popular rabbit and goat contests wandering by a pot display.,organizers do n't want competitors the rabbit goat pot,liuetal_ratio_05,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,a man who stopped been banned from roads,liuetal_ratio_03,True,2.0,2.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,a man who stopped been banned from roads,liuetal_ratio_03,True,1.0,1.0,1
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text",A BOOZED up man who stopped from driving by a mob of mums who wrestled car keys out of his hands has been banned from the roads.,a man who stopped been banned from roads,liuetal_ratio_03,True,3.0,3.0,2
Evaluate Summaries of Sentences,Evaluate basic quality of summaries for individual sentences,"summary, text","Furthermore, though some might argue that the purpose of food is merely to remind us of our own mortality, I would argue that the best cuisine can be an art form.","Indeed, I would argue that the purpose of food is to remind us of our own demise.",control_code_fluent10_step5_04_06,True,1.0,1.0,1
