Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2,Answer.Attenuator1_impossible,Answer.Attenuator1_modifier,Answer.Attenuator1_option,Answer.Attenuator1_reason,Answer.Attenuator2_impossible,Answer.Attenuator2_modifier,Answer.Attenuator2_option,Answer.Attenuator2_reason,Answer.Intensifier1_impossible,Answer.Intensifier1_modifier,Answer.Intensifier1_option,Answer.Intensifier1_reason,Answer.Intensifier2_impossible,Answer.Intensifier2_modifier,Answer.Intensifier2_option,Answer.Intensifier2_reason
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r1n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,The woman closes her eyes as she listens.,neutral,False,0,1,0,4712369861.jpg#3r1n,A woman with a very serious expression swiftly walks down a sidewalk.,A woman is on her way to work,neutral,False,0,1,0,,she is wearing some sun glasses.,,{},,The woman is wearing a business suit.,,{},,She is listening to a lullaby.,,{},,The woman is wearing some pajamas.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r1n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,The woman closes her eyes as she listens.,neutral,False,0,1,0,4712369861.jpg#3r1n,A woman with a very serious expression swiftly walks down a sidewalk.,A woman is on her way to work,neutral,False,0,1,0,,The woman vacuums as she listens.,,{},,A woman is on her way to speak to her daughter's principal.,,{},,The woman concentrates deeply as she listens.,,{},,A woman is on her way to speak to her supervisor.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r1n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,The woman closes her eyes as she listens.,neutral,False,0,1,0,4712369861.jpg#3r1n,A woman with a very serious expression swiftly walks down a sidewalk.,A woman is on her way to work,neutral,False,0,1,0,,The woman wants to read the liner notes.,,{},,The woman just found out her child is being suspended from school.,,{},,The woman is trying to concentrate.,,{},,The woman just found out a critical server crashed.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r1n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,The woman closes her eyes as she listens.,neutral,False,0,1,0,4712369861.jpg#3r1n,A woman with a very serious expression swiftly walks down a sidewalk.,A woman is on her way to work,neutral,False,0,1,0,,The woman watches that closely for any threats that she might encounter.,,{},,The school called the mother to come pick up her troublesome son.,,{},,The woman feels the sensation of the breeze on her toes as she loses herself in the music.,,{},,The woman was determined not to be late to work for the third time this week.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4934743347.jpg#0r1n,A woman wearing red flip-flops site on a wall while listening to something with headphones.,The woman closes her eyes as she listens.,neutral,False,0,1,0,4712369861.jpg#3r1n,A woman with a very serious expression swiftly walks down a sidewalk.,A woman is on her way to work,neutral,False,0,1,0,,She is reading a magazine as well.,,{},,She is wearing athletic clothing.,,{},,She is listening to one of her favorite songs.,,{},,She is wearing professional clothing and holding a briefcase.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",349738327.jpg#0r1n,A family along with their household pets are taking an outdoor trip during the winter.,A family and their pets take a trip in the woods.,neutral,False,0,1,0,4198759777.jpg#1r1n,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,neutral,False,0,1,0,,The family is waiting for the tow truck.,,{},,A group of people that survived the plane crash.,,{},,The pets jump around in the snow.,,{},,The group reaches the end of the trail and is excited.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",349738327.jpg#0r1n,A family along with their household pets are taking an outdoor trip during the winter.,A family and their pets take a trip in the woods.,neutral,False,0,1,0,4198759777.jpg#1r1n,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,neutral,False,0,1,0,,The sound of the beach soothes them.,,{},,There are people walking past on the sidewalk.,,{},,The crack of twigs under their feet can be heard.,,{},,The trail splits off in two directions.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",349738327.jpg#0r1n,A family along with their household pets are taking an outdoor trip during the winter.,A family and their pets take a trip in the woods.,neutral,False,0,1,0,4198759777.jpg#1r1n,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,neutral,False,0,1,0,,Even the dogs have coats as the saunter past the skyscrapers.,,{},,Their boat is tethered to the side as they decide which fork in the river to take.,,{},,The excited dogs plow ahead through the snow and into the mass of trees.,,{},,The group of hikers disagree which trail head will lead to the top.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",349738327.jpg#0r1n,A family along with their household pets are taking an outdoor trip during the winter.,A family and their pets take a trip in the woods.,neutral,False,0,1,0,4198759777.jpg#1r1n,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,neutral,False,0,1,0,,A family and their pets walk under palm trees with ocean views.,,{},,A group of people trying to get to recreational-supply store for equipment.,,{},,A family and their pets walk under pine trees on mountain paths.,,{},,A group of people trying to find the best path to the local waterfall.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",349738327.jpg#0r1n,A family along with their household pets are taking an outdoor trip during the winter.,A family and their pets take a trip in the woods.,neutral,False,0,1,0,4198759777.jpg#1r1n,A group of people in outdoor gear looking at a map.,A group of people trying to navigate a trail,neutral,False,0,1,0,,There are snow covered mountains all around them.,,{},,They are at an intersection on the street.,,{},,There are snow covered trees all around them.,,{},,They are at the Grand Canyon.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4762774018.jpg#3r1n,Three police officers guarding a store.,Three police officers are outside a store.,neutral,False,0,1,0,2845760148.jpg#1r1n,Two older men work to repair a stone fence near a cottage.,Two older men working on fence owned by government,neutral,False,0,1,0,,There is a roof above their heads.,,{},,"Fence has a sign that says it is ""PRIVATE PROPERTY"".",,{},,The sun is shining on them.,,{},,The cottage is a government building.,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4762774018.jpg#3r1n,Three police officers guarding a store.,Three police officers are outside a store.,neutral,False,0,1,0,2845760148.jpg#1r1n,Two older men work to repair a stone fence near a cottage.,Two older men working on fence owned by government,neutral,False,0,1,0,,The officers are sitting at a table,,{},,An old woman says thanks to the men,,{},,The officers stop a man from going through the doors,,{},,Fighter jets sit beyond the fence line,,{}
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4762774018.jpg#3r1n,Three police officers guarding a store.,Three police officers are outside a store.,neutral,False,0,1,0,2845760148.jpg#1r1n,Two older men work to repair a stone fence near a cottage.,Two older men working on fence owned by government,neutral,False,0,1,0,,Three police officers are outside a veterinarian office.,,{},,Two older men working on fence owned by a homeowner across the street.,,{},,"Three police officers are outside a market where people buy snacks, lottery tickets and newspapers and is attractive to robbers.",,{},,The fence is owned by the government since the fence protects the commuter rail from trespassers.,,{}
