Title,Description,Keywords,pairID1,premise1,hypothesis1,gold_label1,partial_neutral_entailment1,entailment_count1,neutral_count1,contradiction_count1,pairID2,premise2,hypothesis2,gold_label2,partial_neutral_entailment2,entailment_count2,neutral_count2,contradiction_count2
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4926024571.jpg#2r1n,A man transporting a package on a wheeled cart.,A man is wearing shorts.,neutral,False,0,1,0,4717112737.jpg#1r1n,A person with a bright orange wig and teal dress stands in a large crowd of people.,"A clown is doing a street performance, much to the joy of the gathering crowd.",neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3357989879.jpg#1r1n,"On stage, a man in a suit plays French horn while a woman behind him plays piano.",The people are playing classical music.,neutral,False,0,1,0,2993841039.jpg#4r1n,A very busy walkway with a man directing.,a man is at his job,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2445052906.jpg#4r1n,Two men are each playing a violin.,The two men are in tune with each other.,neutral,False,0,1,0,2775744946.jpg#3r1n,Child dressed in blue is smiling underwater.,The child is underwater,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",405694615.jpg#1r1n,A woman in a striped shirt smiles at the camera while another woman enjoys refreshments behind her.,A woman takes a selfie while she is hanging out at the bar with her friend.,neutral,False,0,1,0,5390483760.jpg#2r1n,First responders look at car that has slid off a snowbank and flipped over.,There is a chance someone might be injured.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1561246336.jpg#3r1n,Two people working on a sculpture in an art studio.,The people are using clay for their sculpture.,neutral,False,0,1,0,7666764962.jpg#2r5n,A lady with a yellow blouse and glasses at a desk with a laptop computer.,the computer is a dell,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",1808504612.jpg#2r1n,Two people standing in tree on a sunny day,two boys have climbed a tree,neutral,False,0,1,0,4755080905.jpg#2r1n,A scene in a shopping mall with streamers hanging down from above.,There are steamers hanging in the entrance,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2744856447.jpg#0r1n,"In a restaurant, a teenager drinks directly out of the metal milkshake serving cup.",The teenage girl is drinking right out of the cup.,neutral,False,0,1,0,3131386286.jpg#0r1n,An elderly woman walks down a path holding two white bags.,She is on her way home.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3061422245.jpg#4r1n,A person carrying many bags.,The bags are heavy.,neutral,False,0,1,0,3220815683.jpg#2r1n,Four men in a band playing together on a stage.,A band at a gig.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",7896966586.jpg#0r1n,One of the members of KISS playing a white electric guitar in front of a black background.,The white electric guitar belonged to the member.,neutral,False,0,1,0,3268171814.jpg#1r1n,Group of people sitting on some chairs on their rooftop with a goat.,Group of people raise goats on thier roof,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",16630920.jpg#4r1n,Man sitting in a chair hold a cup.,A man drinking tea.,neutral,False,0,1,0,118668756.jpg#4r1n,A small child kicking a ball.,A kid playing soccer.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",2600068936.jpg#1r1n,Three men play instruments while others stand in the room.,Three men are playing instruments on a cruise ship.,neutral,False,0,1,0,1884727806.jpg#1r2n,A man and woman wearing Mickey Mouse ears stand in a crowd.,The couple is at Disney World.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",128396207.jpg#0r4n,"A bike rider with khaki green shorts, a blue shirt, backpack and helmet is riding on the street near a red station wagon that is missing a hubcap on the back drivers side.",A man is riding his bike to work.,neutral,False,0,1,0,1500853305.jpg#4r1n,Two children hugging on a bridge.,Two kids greet each other with a hug.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5690804296.jpg#0r1n,"A man in blue pants and a blue shirt is cleaning a window, which is filled with advertisements.",The man is wearing a uniform while cleaning the window.,neutral,False,0,1,0,2251447809.jpg#0r1n,There is a man dressed in black walking on a sidewalk with melted snow.,Man is walking home,neutral,False,0,5,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",3253060519.jpg#0r1n,A group of people stand in front of a large apartment building.,The people all live in the apartment building.,neutral,False,0,1,0,1342407554.jpg#2r5n,Two children walk down a path into the woods.,Two boys stumble upon a large log on a path.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",4564857014.jpg#1r1n,two woman at the side of the road with their umbrella's.,Two woman at the side of the road with their umbrella's speaking together,neutral,False,0,1,0,4453921617.jpg#1r1n,"Two people standing in a curved interior, multi-level building.",The people are standing in an elevator inside.,neutral,False,0,1,0
Weakening and Strengthening Assumptions,"Given a statement (a premise) and an assumption (a hypothesis), please provide a statement that will weaken and a statement that will strengthen the hypothesis.","writing, logical thinking, language, inference, assumption",5783876648.jpg#2r1n,A man wearing a hard hat is on a boat pulling in some sort of device using a rope.,A man is pulling in his anchor.,neutral,False,0,1,0,4818426478.jpg#1r1n,People outside the GAP store on a brick walkway while one man in jeans takes a picture.,There are tourists outside of a GAP store.,neutral,False,0,1,0
