Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.commentbox,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000391144,Are the elephants free?,yes,A group of elephants are standing in the grass.,COCO_val2014_000000391144.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,elephants,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,w_no,grass,-,-,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000391144,Are the elephants free?,yes,A group of elephants are standing in the grass.,COCO_val2014_000000391144.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,elephants,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,w_yes,grass,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000474609,What is the silver and black appliance called?,stove,"A kitchen with a stove, refrigerator, microwave and a dishwasher.",COCO_val2014_000000474609.jpg,-,vqa_textual_viscomet_q_a_to_r,dishwasher,stove,refrigerator,kitchen,microwave,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,dishwasher,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000474609,What is the silver and black appliance called?,stove,"A kitchen with a stove, refrigerator, microwave and a dishwasher.",COCO_val2014_000000474609.jpg,-,vqa_textual_viscomet_q_a_to_r,dishwasher,stove,refrigerator,kitchen,microwave,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_no,no,yes,dishwasher|refrigerator,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000474609,What is the silver and black appliance called?,stove,"A kitchen with a stove, refrigerator, microwave and a dishwasher.",COCO_val2014_000000474609.jpg,-,vqa_textual_viscomet_q_a_to_r,dishwasher,stove,refrigerator,kitchen,microwave,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000004498,Is the person in the picture touching the skateboard?,yes,A person is doing a trick on a skateboard.,COCO_val2014_000000004498.jpg,-,vqa_textual_viscomet_q_a_to_r,skateboard,trick,-,-,-,-,-,-,-,-,-,-,-,-,is doing trick,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000004498,Is the person in the picture touching the skateboard?,yes,A person is doing a trick on a skateboard.,COCO_val2014_000000004498.jpg,-,vqa_textual_viscomet_q_a_to_r,skateboard,trick,-,-,-,-,-,-,-,-,-,-,-,-,is doing trick,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000004498,Is the person in the picture touching the skateboard?,yes,A person is doing a trick on a skateboard.,COCO_val2014_000000004498.jpg,-,vqa_textual_viscomet_q_a_to_r,skateboard,trick,-,-,-,-,-,-,-,-,-,-,-,-,is doing trick,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000392260,How many animals are in the photo?,2,Two giraffes are standing in the grass near a tree.,COCO_val2014_000000392260.jpg,-,vqa_embeddings_viscomet_q_a_to_r,giraffes,tree,grass,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,giraffes,two giraffes,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000392260,How many animals are in the photo?,2,Two giraffes are standing in the grass near a tree.,COCO_val2014_000000392260.jpg,-,vqa_embeddings_viscomet_q_a_to_r,giraffes,tree,grass,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000392260,How many animals are in the photo?,2,Two giraffes are standing in the grass near a tree.,COCO_val2014_000000392260.jpg,-,vqa_embeddings_viscomet_q_a_to_r,giraffes,tree,grass,-,-,-,-,-,-,two giraffes,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,giraffes,two giraffes,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000486491,Are all the guys in the same team?,yes,A baseball player is swinging at a pitch in a game.,COCO_val2014_000000486491.jpg,-,vqa_textual_viscomet_q_a_to_r,pitch,player,game,-,-,-,-,-,-,baseball player,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000486491,Are all the guys in the same team?,yes,A baseball player is swinging at a pitch in a game.,COCO_val2014_000000486491.jpg,-,vqa_textual_viscomet_q_a_to_r,pitch,player,game,-,-,-,-,-,-,baseball player,-,-,-,-,-,-,-,-,-,-,no,w_no,yes,w_yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000486491,Are all the guys in the same team?,yes,A baseball player is swinging at a pitch in a game.,COCO_val2014_000000486491.jpg,-,vqa_textual_viscomet_q_a_to_r,pitch,player,game,-,-,-,-,-,-,baseball player,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_yes,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000492506,Are there any other animals in the picture?,no,Two zebras are standing in the grass near a tree.,COCO_val2014_000000492506.jpg,-,vqa_textual_viscomet_q_a_to_r,zebras,grass,tree,-,-,-,-,-,-,two zebras,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,zebras,two zebras,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000492506,Are there any other animals in the picture?,no,Two zebras are standing in the grass near a tree.,COCO_val2014_000000492506.jpg,-,vqa_textual_viscomet_q_a_to_r,zebras,grass,tree,-,-,-,-,-,-,two zebras,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,zebras,two zebras,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000492506,Are there any other animals in the picture?,no,Two zebras are standing in the grass near a tree.,COCO_val2014_000000492506.jpg,-,vqa_textual_viscomet_q_a_to_r,zebras,grass,tree,-,-,-,-,-,-,two zebras,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_no,zebras,two zebras,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000393809,How many boys are on the field?,3,Three boys are playing soccer on a field.,COCO_val2014_000000393809.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boys,soccer,field,-,-,-,-,-,-,three boys,-,-,-,-,are playing soccer,-,-,-,-,-,yes,no,yes,w_yes,soccer,nota-np,are playing soccer,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000393809,How many boys are on the field?,3,Three boys are playing soccer on a field.,COCO_val2014_000000393809.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boys,soccer,field,-,-,-,-,-,-,three boys,-,-,-,-,are playing soccer,-,-,-,-,-,yes,no,yes,yes,boys,three boys,are playing soccer,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000393809,How many boys are on the field?,3,Three boys are playing soccer on a field.,COCO_val2014_000000393809.jpg,-,vqa_embeddings_viscomet_q_a_to_r,boys,soccer,field,-,-,-,-,-,-,three boys,-,-,-,-,are playing soccer,-,-,-,-,-,yes,w_no,yes,yes,soccer|nota-n,nota-np,are playing soccer,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000005540,What is the meat called?,prosciutto,"A pizza with cheese, tomatoes, and prosciutto on a plate.",COCO_val2014_000000005540.jpg,-,vqa_textual_viscomet_q_a_to_r,prosciutto,cheese,tomatoes,pizza,plate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,no,pizza,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000005540,What is the meat called?,prosciutto,"A pizza with cheese, tomatoes, and prosciutto on a plate.",COCO_val2014_000000005540.jpg,-,vqa_textual_viscomet_q_a_to_r,prosciutto,cheese,tomatoes,pizza,plate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,pizza,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000005540,What is the meat called?,prosciutto,"A pizza with cheese, tomatoes, and prosciutto on a plate.",COCO_val2014_000000005540.jpg,-,vqa_textual_viscomet_q_a_to_r,prosciutto,cheese,tomatoes,pizza,plate,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000494439,What is the date in the photo?,22 6 2013,A vintage photo of a train on the tracks,COCO_val2014_000000494439.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,photo,-,-,-,-,-,-,vintage photo,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,photo,vintage photo,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000494439,What is the date in the photo?,22 6 2013,A vintage photo of a train on the tracks,COCO_val2014_000000494439.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,photo,-,-,-,-,-,-,vintage photo,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_yes,photo,vintage photo,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000494439,What is the date in the photo?,22 6 2013,A vintage photo of a train on the tracks,COCO_val2014_000000494439.jpg,-,vqa_textual_viscomet_q_a_to_r,tracks,train,photo,-,-,-,-,-,-,vintage photo,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,photo,vintage photo,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000394275,What color is this bus?,green,A green bus is parked on the side of the street.,COCO_val2014_000000394275.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,green bus,-,-,-,-,-,-,-,-,-,-,yes,no,yes,w_no,side,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000394275,What color is this bus?,green,A green bus is parked on the side of the street.,COCO_val2014_000000394275.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,green bus,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000394275,What color is this bus?,green,A green bus is parked on the side of the street.,COCO_val2014_000000394275.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bus,street,side,-,-,-,-,-,-,green bus,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000396410,What color is the grass?,green,A giraffe standing in a lush green field.,COCO_val2014_000000396410.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffe,-,-,-,-,-,-,-,lush green field,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,giraffe,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000396410,What color is the grass?,green,A giraffe standing in a lush green field.,COCO_val2014_000000396410.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffe,-,-,-,-,-,-,-,lush green field,-,-,-,-,-,-,-,-,-,-,yes,no,yes,yes,field|giraffe,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000396410,What color is the grass?,green,A giraffe standing in a lush green field.,COCO_val2014_000000396410.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,giraffe,-,-,-,-,-,-,-,lush green field,-,-,-,-,-,-,-,-,-,-,yes,w_no,yes,yes,giraffe,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000495681,Where is the clock?,above window,A clock is shown above a window in a kitchen.,COCO_val2014_000000495681.jpg,-,vqa_textual_viscomet_q_a_to_r,clock,kitchen,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000495681,Where is the clock?,above window,A clock is shown above a window in a kitchen.,COCO_val2014_000000495681.jpg,-,vqa_textual_viscomet_q_a_to_r,clock,kitchen,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,{},yes,yes,w_no,no,no,w_no,w_yes,yes
