Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424668,Is someone fixing the toilet?,yes,A toilet that is sitting in the grass.,COCO_val2014_000000424668.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,toilet,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000517793,What is in the sky?,kite,A man is flying a kite in the sky.,COCO_val2014_000000517793.jpg,-,vqa_textual_viscomet_q_a_to_r,man,sky,kite,-,-,-,-,-,-,-,-,-,-,-,is flying kite,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000045478,Is the sky blue?,yes,A person is flying a kite in the sky.,COCO_val2014_000000045478.jpg,-,vqa_textual_viscomet_q_a_to_r,sky,kite,-,-,-,-,-,-,-,-,-,-,-,-,is flying kite,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000424998,Is that a real car?,yes,A car that is sitting in the street.,COCO_val2014_000000424998.jpg,-,vqa_embeddings_viscomet_q_a_to_r,street,car,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000518140,What is the nickname of the clock in the photo?,clock,A clock tower is in the middle of a city.,COCO_val2014_000000518140.jpg,-,vqa_textual_viscomet_q_a_to_r,middle,tower,city,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000432962,What color is the dog?,white,A white dog is laying on a bed.,COCO_val2014_000000432962.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bed,dog,-,-,-,-,-,-,-,white dog,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000518440,How many food items are on the plate?,3,A plate with three different types of food on it.,COCO_val2014_000000518440.jpg,-,vqa_textual_viscomet_q_a_to_r,plate,food,types,-,-,-,-,-,-,three different types,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434576,What was the cat standing on?,shoes,A cat is standing on a pair of shoes.,COCO_val2014_000000434576.jpg,-,vqa_embeddings_viscomet_q_a_to_r,pair,shoes,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000523212,Which room is this?,living room,"A living room with a couch, coffee table and a television.",COCO_val2014_000000523212.jpg,-,vqa_textual_viscomet_q_a_to_r,table,television,room,-,-,-,-,-,-,living room,"couch, coffee table",-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000524216,How much is gas?,3.65,A gas station with two gas pumps on the side of the street.,COCO_val2014_000000524216.jpg,-,vqa_textual_viscomet_q_a_to_r,pumps,station,street,side,-,-,-,-,-,gas station,two gas pumps,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000529105,Is the horse sleeping?,no,A horse is standing in the grass near a fence.,COCO_val2014_000000529105.jpg,-,vqa_textual_viscomet_q_a_to_r,grass,horse,fence,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000530099,What colors is the cat?,orange and brown,An orange and brown cat laying on a bed.,COCO_val2014_000000530099.jpg,-,vqa_textual_viscomet_q_a_to_r,bed,cat,-,-,-,-,-,-,-,orange and brown cat,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000047566,What is the man doing?,shearing sheep,A man shearing a sheep in a barn.,COCO_val2014_000000047566.jpg,-,vqa_textual_viscomet_q_a_to_r,barn,man,sheep,-,-,-,-,-,-,-,-,-,-,-,shearing sheep,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535452,What color is his outfit?,white,A man in a white shirt and black shorts playing a game of tennis.,COCO_val2014_000000535452.jpg,-,vqa_textual_viscomet_q_a_to_r,shirt,shorts,tennis,man,game,-,-,-,-,white shirt,black shorts,-,-,-,playing game,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000535578,What animals are on the mountain side?,sheep,A herd of sheep grazing on the side of a mountain.,COCO_val2014_000000535578.jpg,-,vqa_textual_viscomet_q_a_to_r,mountain,sheep,herd,side,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000048972,What time is it?,8:50,A clock tower that is on the side of a building.,COCO_val2014_000000048972.jpg,-,vqa_textual_viscomet_q_a_to_r,building,tower,side,-,-,-,-,-,-,clock tower,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434580,What is the woman laying on?,couch,A woman laying on a couch with a cat.,COCO_val2014_000000434580.jpg,-,vqa_embeddings_viscomet_q_a_to_r,couch,woman,cat,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000050443,What is on the left?,sink,"A bathroom with a sink, toilet, and shower curtain.",COCO_val2014_000000050443.jpg,-,vqa_textual_viscomet_q_a_to_r,bathroom,curtain,toilet,sink,-,-,-,-,-,shower curtain,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434763,What meat is this?,sausage,A sausage is cooked and sliced into wedges.,COCO_val2014_000000434763.jpg,-,vqa_embeddings_viscomet_q_a_to_r,sausage,wedges,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536782,What is the skier wearing glasses doing?,snowboarding,A man is snowboarding down a hill in the snow.,COCO_val2014_000000536782.jpg,-,vqa_textual_viscomet_q_a_to_r,man,snow,hill,-,-,-,-,-,-,-,-,-,-,-,is snowboarding hill,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000054723,Is the man working on his computer?,yes,A man is sitting on a desk working on his laptop.,COCO_val2014_000000054723.jpg,-,vqa_textual_viscomet_q_a_to_r,man,desk,laptop,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000536933,Is there snow in the trees?,yes,A group of people that are standing in the snow.,COCO_val2014_000000536933.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000434873,What game are the boys playing?,volleyball,A group of young men playing volleyball on a field.,COCO_val2014_000000434873.jpg,-,vqa_embeddings_viscomet_q_a_to_r,field,volleyball,men,group,-,-,-,-,-,young men,-,-,-,-,playing volleyball,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000057645,How many people are behind the woman?,3,Three people are standing in a field with a kite.,COCO_val2014_000000057645.jpg,-,vqa_textual_viscomet_q_a_to_r,field,kite,people,-,-,-,-,-,-,three people,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435270,What kind of sandwich is that?,breakfast,"A breakfast sandwich with eggs, bacon, and toast.",COCO_val2014_000000435270.jpg,-,vqa_embeddings_viscomet_q_a_to_r,toast,eggs,bacon,sandwich,-,-,-,-,-,breakfast sandwich,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000538934,Is there a lot of junk in this room?,yes,A room that has a lot of stuff in it.,COCO_val2014_000000538934.jpg,-,vqa_textual_viscomet_q_a_to_r,lot,stuff,room,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435957,Does the window have curtains?,yes,"A bathroom with a toilet, sink, and window with the light on.",COCO_val2014_000000435957.jpg,-,vqa_embeddings_viscomet_q_a_to_r,bathroom,toilet,light,sink,window,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000435986,What is on the ground next to the person?,suitcase,A person is standing in the grass with a suitcase.,COCO_val2014_000000435986.jpg,-,vqa_embeddings_viscomet_q_a_to_r,grass,suitcase,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000059532,Are the lots numbered?,yes,A group of people are standing in the snow on skis.,COCO_val2014_000000059532.jpg,-,vqa_textual_viscomet_q_a_to_r,people,snow,skis,group,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000438185,What band name is on the plane?,iron maiden,A large white and red iron maiden plane on the tarmac.,COCO_val2014_000000438185.jpg,-,vqa_embeddings_viscomet_q_a_to_r,tarmac,plane,-,-,-,-,-,-,-,large white and red iron maiden plane,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000542127,What sport is this?,skiing,A man is skiing down a snowy hill.,COCO_val2014_000000542127.jpg,-,vqa_textual_viscomet_q_a_to_r,man,hill,-,-,-,-,-,-,-,snowy hill,-,-,-,-,is skiing hill,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440940,What is the girl doing?,kayaking,A woman is kayaking down a large river,COCO_val2014_000000440940.jpg,-,vqa_embeddings_viscomet_q_a_to_r,woman,river,-,-,-,-,-,-,-,large river,-,-,-,-,is kayaking river,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000543203,What is on the closest plane's tail?,shamrock,A plane that is on the ground in the air.,COCO_val2014_000000543203.jpg,-,vqa_textual_viscomet_q_a_to_r,ground,air,plane,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the answer to a question, given an image","For a given image, a question-answer pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",COCO_val2014_000000440959,What kind of park is this?,skate,A man is skateboarding in a skate park.,COCO_val2014_000000440959.jpg,-,vqa_embeddings_viscomet_q_a_to_r,man,park,-,-,-,-,-,-,-,skate park,-,-,-,-,-,-,-,-,-,-
