Title,Description,Keywords,exp_path,exp_link,object_type,Answer.commentbox,Answer.instruction,Answer.video_hard,Answer.video_not_shown
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_towards_experiments/00015,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_towards_experiments/00015,CellPhone,{},Push the object forward off the chair.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/01056,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/01056,Newspaper,{},Hold object and pan until even with the chair. Push object towards chair over the statue into the corner behind.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/drop_experiments/00175,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/drop_experiments/00175,Vase,{},"Move object left, then forward toward yellow wall, then drop.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_experiments/00639,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_experiments/00639,Box,{},lift up the object and drop it sideways,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/drop_experiments/00471,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/drop_experiments/00471,Bowl,{},"Move object left, then slowly drop the object toward the floor.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/throw_experiments/02278,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/throw_experiments/02278,Laptop,{},"Turn left a bit while holding the object, then drop it before the left side of the couch.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/01129,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/01129,ButterKnife,{},"slide object upwards to smack the bread, then to the left to smack the potato",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/01993,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/01993,Cloth,{},"Turn left, then throw object at wall with force near the bed with orange sheets so that it bounces off wall and onto floor.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_push_experiments/push_experiments/00404,https://storage.googleapis.com/jamesp_euro/thor_rule/new_push_experiments/push_experiments/00404,Television,{},shove object to the right so it falls off of the stand.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00839,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00839,Book,{},Slide object under back right corner of pillow,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00062,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00062,Box,{},While holding the object turn slightly right and then look down. Move the object to the left and then forward toward the shelf. Stop and toss the box at the edge of the shelf,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/push_towards_experiments/00113,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/push_towards_experiments/00113,Spatula,{},Push object away from the bottle and towards the ladle on the counter top.,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00943,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00943,Bowl,{},"Pick up the object  and rotate right to line up with the coffee table, then toss the object short of the table",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00213,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00213,TeddyBear,{},"pick object up, turn right and then throw it to back of desk against the wall.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_towards_experiments/00430,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_towards_experiments/00430,Vase,{},"Pick up and move the object to the left towards the chair, then release it above the back of the chair.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/throw_experiments/00105,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/throw_experiments/00105,Laptop,{},"Tun left, look down, and toss the object on the table.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/throw_experiments/02010,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/throw_experiments/02010,Pencil,{},"take object, turn left, lift it up and then throw it against wall in front.",,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments_v2/push_towards_experiments/00221,https://storage.googleapis.com/jamesp_euro/thor_rule/new_experiments_v2/push_towards_experiments/00221,TableTopDecor,{},slide the object gently to the left,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_replay_experiments/push_experiments/00428,https://storage.googleapis.com/jamesp_euro/thor_rule/new_replay_experiments/push_experiments/00428,Knife,{},Move the object around quickly on the counter,,
Instruction for Object Interaction,"Given video, write an instruction describing physical interaction with an object.","video, instruction, robot, AI",new_experiments/drop_experiments/00056,https://storage.googleapis.com/jamesp/thor-rule/ai2-mosaic-server1/new_experiments/drop_experiments/00056,Plate,{},"Look up, drop object",,
