Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3,Answer.Event1,Answer.Event2,Answer.Event3,Answer.Id1,Answer.Id2,Answer.Id3,Answer.after1,Answer.after2,Answer.after3,Answer.before1,Answer.before2,Answer.before3,Answer.event-valid1,Answer.event-valid2,Answer.event-valid3,Answer.feedback
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nmmCMtm1yglEvOFgQNV7yw==,PersonX hightails high-tail it it,XRcIeZ5Yl6csuogpUE89nQ==,PersonX takes time off from work,FS3dhpcuIodE27yeRb01nw==,PersonX takes a look at PersonY,PersonX hightails high-tail it it,PersonX takes time off from work,PersonX takes a look at PersonY,nmmCMtm1yglEvOFgQNV7yw==,XRcIeZ5Yl6csuogpUE89nQ==,FS3dhpcuIodE27yeRb01nw==,crashes the car,comes back refreshed,says hello to PersonY,is in a high speed car chase,needs a vacation,tries to make new friends,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",whnu3DWvvelStNzEsU/n3g==,PersonX brings PersonX's car,AHckjjtmlzxyrrmBdz7sYw==,PersonX pulls the car,Vn1/BR+DublV7gqsyGW3FQ==,PersonX digs a big hole,PersonX brings PersonX's car,PersonX pulls the car,PersonX digs a big hole,whnu3DWvvelStNzEsU/n3g==,AHckjjtmlzxyrrmBdz7sYw==,Vn1/BR+DublV7gqsyGW3FQ==,rides home with them.,{},realizes the ocean water will go into the hole.,needs to help a friend.,{},is going to the beach today.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",QrGOtcPx3ELZhALIKuRMgQ==,PersonX enters PersonX's car,qlUL38MebsXGZxlht8lX4Q==,PersonX looks at PersonY curiously,OJGI27FJYutK42tHSOjVtw==,PersonX leans PersonY's forehead,PersonX enters PersonX's car,PersonX looks at PersonY curiously,PersonX leans PersonY's forehead,QrGOtcPx3ELZhALIKuRMgQ==,qlUL38MebsXGZxlht8lX4Q==,OJGI27FJYutK42tHSOjVtw==,drives home from work,asks lots of questions about the story,{},leaves work for the day,listens to PersonY tell a story,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NYhuRL9SHmB9GGcz9zsFUA==,PersonX sees PersonY woman,AWy2S6/h7r5BjXoVIAdRCg==,PersonX prevents PersonY from coming,rG1uKQk2GEP+bOt9+bO17Q==,PersonX helps PersonY sleep,PersonX sees PersonY woman,PersonX prevents PersonY from coming,PersonX helps PersonY sleep,NYhuRL9SHmB9GGcz9zsFUA==,AWy2S6/h7r5BjXoVIAdRCg==,rG1uKQk2GEP+bOt9+bO17Q==,Y waves to Person X.,Y flattens PersonX's tires.,Y achieves more at work and gets promoted.,X looks for a date.,Y plans to attend the wedding.,Y stays awake every night.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8uQ97648+l3PchahIabJhg==,PersonX turns in PersonX's grave,fc5WDDnQ5CdDY/audIS9XA==,PersonX sings together,211/frvjSQkSp7a53sSlEA==,PersonX would like,PersonX turns in PersonX's grave,PersonX sings together,PersonX would like,8uQ97648+l3PchahIabJhg==,fc5WDDnQ5CdDY/audIS9XA==,211/frvjSQkSp7a53sSlEA==,is alive again,sings with others,{},is dead,practice singing,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",j/ib3+ii7hbLup3CjSw4Aw==,PersonX disappears around the corner,Lt3c4n2EwduRC3zc6Hrn0g==,PersonX fits PersonY perfectly,U4frQcMjrMyf2OkJP4URCg==,PersonX loves dancing,PersonX disappears around the corner,PersonX fits PersonY perfectly,PersonX loves dancing,j/ib3+ii7hbLup3CjSw4Aw==,Lt3c4n2EwduRC3zc6Hrn0g==,U4frQcMjrMyf2OkJP4URCg==,leaves the area.,makes PersonY feels good.,dances for the entire night.,turns around and walks away.,asks PersonY on a date.,dances happily on the dance floor.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3FkaLzzBw9jywkwzLkHszA==,PersonX holds PersonY's hand out,p7hAUcLROZQ9zu0taSJqDQ==,PersonX gets PersonY home,tu9ukAKImNbwCtq7IJQr9g==,PersonX arrives soon,PersonX holds PersonY's hand out,PersonX gets PersonY home,PersonX arrives soon,3FkaLzzBw9jywkwzLkHszA==,p7hAUcLROZQ9zu0taSJqDQ==,tu9ukAKImNbwCtq7IJQr9g==,X tries the shirt PersonY gave.,X goes home.,X serves the food on time.,X asks for assistance.,X picks up PersonY at the bar.,X gets a taxi.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",K2x/q0w3FYZq51XDkuAc7Q==,PersonX is gaining a lot of weight,Cc58Ist/wE+qkkbIANdFKQ==,PersonX loves the painting,82MiMZtcGZoDhhbklrb5iA==,PersonX keeps PersonY sane,PersonX is gaining a lot of weight,PersonX loves the painting,PersonX keeps PersonY sane,K2x/q0w3FYZq51XDkuAc7Q==,Cc58Ist/wE+qkkbIANdFKQ==,82MiMZtcGZoDhhbklrb5iA==,gets sick,buys the painting,gets rich off the fees,eats a horrible diet,goes to an art show,is a therapist,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",k33ncPFNPt5tkf74V+bTgw==,PersonX lies beside PersonY,KduBAKUWMie6RGCTyPb2Og==,PersonX really loves,zzLsNgLcP9bHBdPOIpfDAA==,PersonX has to call in sick,PersonX lies beside PersonY,PersonX really loves,PersonX has to call in sick,k33ncPFNPt5tkf74V+bTgw==,KduBAKUWMie6RGCTyPb2Og==,zzLsNgLcP9bHBdPOIpfDAA==,falls asleep next to PersonY.,{},goes back to sleep.,is in PersonY's bedroom.,{},wakes up sick.,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NDxM9bdDJRitkJ84dveOLg==,PersonX gives the kitten,d0mCQFjvu2uaeK1pO61ufA==,PersonX blows PersonX's engine,48XwyvKmyZj2Tof6izMFgg==,PersonX looks at one another,PersonX gives the kitten,PersonX blows PersonX's engine,PersonX looks at one another,NDxM9bdDJRitkJ84dveOLg==,d0mCQFjvu2uaeK1pO61ufA==,48XwyvKmyZj2Tof6izMFgg==,visits the kitten sometimes.,takes the car to the mechanic.,{},finds a kitten.,drives his car roughly.,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pda+aPtDgsQAefzp0c3m2A==,PersonX wants to make,dzBPwAxr/OY7joV8BD7Q1Q==,PersonX settles PersonY's hash,mdgO7ZIGyaw1zZPqpRIvug==,PersonX sees the doctor,PersonX wants to make,PersonX settles PersonY's hash,PersonX sees the doctor,pda+aPtDgsQAefzp0c3m2A==,dzBPwAxr/OY7joV8BD7Q1Q==,mdgO7ZIGyaw1zZPqpRIvug==,{},shakes hands with PersonY.,buys an ankle brace.,{},confronts PersonY.,sprains their ankle.,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ZSjWJGKKEDoybKQC411XNQ==,PersonX also found,hD5gZZuLwkgu6RhcSBk+Fw==,PersonX begins the process,ytGA5Xu2RwTGTNcKgPTIZg==,PersonX buys a motorcycle,PersonX also found,PersonX begins the process,PersonX buys a motorcycle,ZSjWJGKKEDoybKQC411XNQ==,hD5gZZuLwkgu6RhcSBk+Fw==,ytGA5Xu2RwTGTNcKgPTIZg==,{},reviews results,buys a helmet,{},starts a new project,gets motorcycle license,on,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7oZ9E4MnIUUb1mZVQE/nOQ==,PersonX is driving home from school,69RjTjhqy7mbRBngNPhb+w==,PersonX goes on PersonY's way,pXgFa8tFIFTn0W29uY1QaA==,PersonX fills PersonY's mouth,PersonX is driving home from school,PersonX goes on PersonY's way,PersonX fills PersonY's mouth,7oZ9E4MnIUUb1mZVQE/nOQ==,69RjTjhqy7mbRBngNPhb+w==,pXgFa8tFIFTn0W29uY1QaA==,wrecks PErsonX's car,{},watches PersonY,finishes PersonX's schoolwork,{},pours the drink into PersonY's mouth,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",h694ebsT8Njn1QPdIoPFsA==,PersonX puts PersonY away,Op2meJJaBX79eYt17hhW0w==,PersonX takes the trash,D5IIZUFfms8hxfdYQEryYA==,PersonX wins first prize,PersonX puts PersonY away,PersonX takes the trash,PersonX wins first prize,h694ebsT8Njn1QPdIoPFsA==,Op2meJJaBX79eYt17hhW0w==,D5IIZUFfms8hxfdYQEryYA==,'s friend is a lot more calm.,enjoys a nice clean home.,"is so full, they cannot move an inch.",needs to control their friend.,needs to clean the house.,enters a food eating contest.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nG6QBlu7f5O/fLvTnT7oWw==,PersonX shops online,XyVjxpjnfS49ihuNh6kvBw==,PersonX tries it anyway,WyDZn44KONJ3Xu7HPoa35w==,PersonX is very late for work,PersonX shops online,PersonX tries it anyway,PersonX is very late for work,nG6QBlu7f5O/fLvTnT7oWw==,XyVjxpjnfS49ihuNh6kvBw==,WyDZn44KONJ3Xu7HPoa35w==,has a new phone shipped to her,falls on the ice,apologizes for being late,breaks her phone,thinks ice skating looks dangerous,oversleeps,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ebbjqsk7BqIPRk6Nq4KGYw==,PersonX tells PersonY PersonZ's story,/DZ4N0RrBoROlNPDIsJRvg==,PersonX expresses PersonX's sympathy,388ziaUa51XrjNZr1PzTNg==,PersonX seems perfect,PersonX tells PersonY PersonZ's story,PersonX expresses PersonX's sympathy,PersonX seems perfect,Ebbjqsk7BqIPRk6Nq4KGYw==,/DZ4N0RrBoROlNPDIsJRvg==,388ziaUa51XrjNZr1PzTNg==,onY asks if there are any questions,{},onX lives with their parents,onX listens to PersonY and PersonZ,{},onX reads many books,,on,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",REFgMAN0z3xqkNRNJqfvdQ==,PersonX hides and seek,zsskIyTGSbqtCsKkMtntEw==,PersonX has a best friend named PersonY,mWueHMUZZ+9NtKP5Iz2qIg==,PersonX changes PersonX's schedule,PersonX hides and seek,PersonX has a best friend named PersonY,PersonX changes PersonX's schedule,REFgMAN0z3xqkNRNJqfvdQ==,zsskIyTGSbqtCsKkMtntEw==,mWueHMUZZ+9NtKP5Iz2qIg==,takes a turn seeking,invites PersonY to a game of chess in the park,attends the meeting at the new time,joins the game of hide and seek,lives near the park,reschedules a meeting at work,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3s3fTJMI7zgzP37cxkxAWA==,PersonX feels a little bit,uTZMoHMBjip7+yN2TSOtFw==,PersonX gives PersonY money,PQa5io5gZM3/Wmw3JLmOAg==,PersonX finds PersonY's mother,PersonX feels a little bit,PersonX gives PersonY money,PersonX finds PersonY's mother,3s3fTJMI7zgzP37cxkxAWA==,uTZMoHMBjip7+yN2TSOtFw==,PQa5io5gZM3/Wmw3JLmOAg==,puts on a bandage to cover the bruise,asks PersonY for the item in exchange,brings PersonY's mother to PersonY,falls down and scrapes their knee,takes out their wallet,discovers that PersonY's mother is missing,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",2FX4hB+xR/33ulBS9Hx2Ww==,PersonX uses it every day,UAUYbrbH+zRinPOKfd/CWQ==,PersonX eats PersonY out of house and home,fZDFSb47GCrvL0AABs93hw==,PersonX gains muscle,PersonX uses it every day,PersonX eats PersonY out of house and home,PersonX gains muscle,2FX4hB+xR/33ulBS9Hx2Ww==,UAUYbrbH+zRinPOKfd/CWQ==,fZDFSb47GCrvL0AABs93hw==,shows off the phone to friends.,feels guilty and pays for the food.,enters the body building contest.,buys a new smart phone,moves in with PersonY,workouts with weights.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",93RS1AvUX5/jf9LNkC7XLQ==,PersonX runs water,/FhoP/dQ4cLWDkfXd6X1bg==,PersonX gets all of the ingredients,H2EblcK5244z9kNy0V3Yjg==,PersonX eats PersonY's plants,PersonX runs water,PersonX gets all of the ingredients,PersonX eats PersonY's plants,93RS1AvUX5/jf9LNkC7XLQ==,/FhoP/dQ4cLWDkfXd6X1bg==,H2EblcK5244z9kNy0V3Yjg==,washes their hands.,follows the recipe to make a cake.,is satisfied.,got their hands dirty while gardening.,is going to bake a cake.,sees delicious looking plants.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",c/pMHdrb82IfQdxERP+Thg==,PersonX gets the stain out,dEbRfdgCXDFZH4ViWd6LRw==,PersonX takes a walk in the park,lb2yE6XArL3K4tHw3Z8djg==,PersonX keeps PersonY close,PersonX gets the stain out,PersonX takes a walk in the park,PersonX keeps PersonY close,c/pMHdrb82IfQdxERP+Thg==,dEbRfdgCXDFZH4ViWd6LRw==,lb2yE6XArL3K4tHw3Z8djg==,tells the owner anyway,sits on the bench,calls PersonY's parents for ransom,spills wine on the carpet,gets into an argument,kidnaps PersonY,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Of42klqVYoFVPvCcxq45eQ==,PersonX makes a sound,hJb4m8cx1lnWRNizgaYWqw==,PersonX walks to PersonX's desk,JDZ31gi/bh7Pfg5IsRHP8Q==,PersonX plays a video game,PersonX makes a sound,PersonX walks to PersonX's desk,PersonX plays a video game,Of42klqVYoFVPvCcxq45eQ==,hJb4m8cx1lnWRNizgaYWqw==,JDZ31gi/bh7Pfg5IsRHP8Q==,falls to the ground holding toe.,sits at desk.,dies immediately in video game.,stubs toe while walking.,walks into work.,buys a new Xbox.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ubT1ODKVhabsdcDn6i+Aww==,PersonX sees PersonY later that day,GIoR1Nl39CQCtBy87v1sIg==,PersonX lets PersonY's stay home,v6TzRzY4zhEfYc5vucmTsg==,PersonX resumes PersonY's place,PersonX sees PersonY later that day,PersonX lets PersonY's stay home,PersonX resumes PersonY's place,ubT1ODKVhabsdcDn6i+Aww==,GIoR1Nl39CQCtBy87v1sIg==,v6TzRzY4zhEfYc5vucmTsg==,X asks Person Y about the rumor,X brings Person Y some medicine.,X scores the winning point.,X hears a rumor about Person Y,Y experiences flu symptoms.,Y twists and ankle in the first quarter of the game.,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ahZewT5Sx9rPa2uj4iJylw==,PersonX gets ready to go,psGK288Q3Js/fMu90PlDUg==,PersonX is a dream come true,tQCg2QZ09OJ4uyMkzaSyrA==,PersonX shovels snow,PersonX gets ready to go,PersonX is a dream come true,PersonX shovels snow,ahZewT5Sx9rPa2uj4iJylw==,psGK288Q3Js/fMu90PlDUg==,tQCg2QZ09OJ4uyMkzaSyrA==,puts on their makeup,kisses PersonY,goes inside to warm up,has a date tonight,is single bachelor,has the day off from work,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",YQh0TfFp7AD9tbRcsiyINw==,PersonX never expected,rLFMkh3Ru2YrD3j2ECXrBA==,PersonX tells PersonY what was going on,u7JLreuiPlOA+Mpv9gpcWQ==,PersonX takes a stand,PersonX never expected,PersonX tells PersonY what was going on,PersonX takes a stand,YQh0TfFp7AD9tbRcsiyINw==,rLFMkh3Ru2YrD3j2ECXrBA==,u7JLreuiPlOA+Mpv9gpcWQ==,accepted the invitation,shares photos of the event,pushes the aggressor,got proposed to,sees a fight,sees someone getting belittled on the street,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",v0tpw96RQgFgF73vzl9SdA==,PersonX goes to great lengths,qLBt1aauVedvf+pfRCBBQw==,PersonX sentences PersonY to death,ymMyQMc4YuwCEl14VJbPOQ==,PersonX meets PersonY's gaze,PersonX goes to great lengths,PersonX sentences PersonY to death,PersonX meets PersonY's gaze,v0tpw96RQgFgF73vzl9SdA==,qLBt1aauVedvf+pfRCBBQw==,ymMyQMc4YuwCEl14VJbPOQ==,buys a t-shirt and hat for the band,orders PersonY to the electric chair,nods PersonX's head in acknowledgement,is headed to a concert,believes PersonY is guilty,sees PersonY walking,,,,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vToyoqiSE8D5dKZtAWcWuQ==,PersonX wants people,g1giZVlXj4gpuAaM406cxg==,PersonX takes a gamble,OM4Oyd7A1reHrzu4jIdteg==,PersonX leaves together,PersonX wants people,PersonX takes a gamble,PersonX leaves together,vToyoqiSE8D5dKZtAWcWuQ==,g1giZVlXj4gpuAaM406cxg==,OM4Oyd7A1reHrzu4jIdteg==,onX hires new employees,onX wins a jackpot,{},onX holds a job fair,onX takes a trip to Las Vegas,{},,,on,{}
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JiGrmd+i57vI1pqBY/a5Ng==,PersonX feels a lump,RwSdNTcZpGh0WDvGspeKSQ==,PersonX loves chocolate,lXHkN6HZf5um1ffcgA9lZg==,PersonX fights for PersonX's rights,PersonX feels a lump,PersonX loves chocolate,PersonX fights for PersonX's rights,JiGrmd+i57vI1pqBY/a5Ng==,RwSdNTcZpGh0WDvGspeKSQ==,lXHkN6HZf5um1ffcgA9lZg==,puts some ointment on the lump.,{},stood up for themselves.,is drying their body after a shower.,{},is discriminated against.,,on,,"not sure how to make a story with ""loves chocolate"""
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",QXq44spkfrdcNznh94EHaA==,PersonX asks PersonY advice,a2MZMYnodLyHtfNpUKLiMA==,PersonX makes decisions for PersonY,DQIywnhYQnl4dyTUpNQKjw==,PersonX makes PersonY appointment,PersonX asks PersonY advice,PersonX makes decisions for PersonY,PersonX makes PersonY appointment,QXq44spkfrdcNznh94EHaA==,a2MZMYnodLyHtfNpUKLiMA==,DQIywnhYQnl4dyTUpNQKjw==,gets some answers.,gets paid by PersonY.,tells PersonY when the appointment is.,has a problem.,becomes PersonY's lawyer.,asks PersonY about their schedule.,,,,{}
