Title,Description,Keywords,Id1,Event1,Id2,Event2,Id3,Event3
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",MgeUXhOju/lI/OEcOE+0Og==,PersonX makes love to PersonY,/qwvh5+oFGcwTCJQGEphpQ==,PersonX needs a new friend,kvisvac+0KTZlbmoShubiA==,PersonX also got
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",GsZxSY3Jj6hVWjf50tyZ2A==,PersonX wants to clean it,nbJSOIilKXZQyb0YELW4+w==,PersonX gets a discount,eM/pqnRMmD6pNJV10eeiQQ==,PersonX misses PersonY already
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7KrJ+pifrjTP0jmqANYxkA==,PersonX catches in traffic,Y8Y5ZEaQMy1uzrMA/uBrjg==,PersonX realizes PersonY was lost,vS9Qx4TnhNM01l/1Q9R4Jw==,PersonX goes to the park to feed the ducks
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3Hgz8BJer5E4b0o4OKphqA==,PersonX is an avid runner,B4VzJls8O6tl0RVzeqGAHA==,PersonX takes PersonY food,oLNFut1zlnIB3G5F6/s7nA==,PersonX comes of age
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",v24CQJojFHwfdqNjAsraqA==,PersonX loses PersonX's appetite,WD6/ocsP7EJUkzZyH8e5jQ==,PersonX gets some ice cream,SIRlNxJkQ6rqY9OkGBPVyQ==,PersonX decorates PersonX's tree
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",5TM+KmkjvJU6H7Hk5aIDGw==,PersonX gives it PersonY's name,KeeZziiqTBBOBvjB8WLhXA==,PersonX needs to get to work,ow7cTo0wnpNoK47rCc+Bfw==,PersonX loves swimming
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",gWbU6kUFzhiGw/9Dz33MFw==,PersonX loses PersonY temper,U+euSvNRQERKPI/I4Hm+uw==,PersonX is feeling depressed,i5y8/Mk95OaqdYl1fJVA3w==,PersonX decides to get a haircut
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",H1gDDQcrw4MzJm5p0kBdtw==,PersonX goes see it,pC3CcLr9VUgiZKhVeobLEQ==,PersonX improves PersonY's lives,v0neFe3A9dFaQhLeq0krOA==,PersonX impresses with PersonX's work
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",3HKy0IsHTi/xNay0LzkH5A==,PersonX says PersonY's name,SQCnp3APX4dR2mBHRP83Pg==,PersonX softens the ground,jjSpQEwkVe7HWxg0uNIZfQ==,PersonX gets organized
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8lq0eczslyLiI0IphSme7Q==,PersonX starts my new job,yOY3dPI4Ju8CJSiwj8idDQ==,PersonX feels a sharp pain in PersonX's arm,XKgQ5/50kf4CXpDWBXZQzQ==,PersonX accidentally ran
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",BCaygFhWWMKa/LNRaBnBwA==,PersonX gets frustrated,F7EQgJ8iv4sB5JZGtYRmKA==,PersonX spends the next day,4C8HGF3E8EqZSIxMRsHZiA==,PersonX moves PersonY's mouth
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",O93hKSwurf6kEFvalJfQig==,PersonX turns heads,yZMnSqX5E16i/AjoxW2mLQ==,PersonX follows the directions,X5LksSdIHY7q32XkXiooFA==,PersonX feels unfulfilled
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",EJ5q9KDiofRgok3ttyxpHg==,PersonX tows PersonY's car,bSfdv8XLv4+DHp3kl53rrA==,PersonX starts to talk,mr4VFmco2w1qRU3hVjpKqw==,PersonX serves PersonY well
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",U6txBTnrbjS3F6LfQcPy5g==,PersonX starts exercising more,Ofcwy2t4geJUrsqEFgRPwQ==,PersonX leaves PersonX's toys,djabK5fGiFnBIb02HLAwqg==,PersonX is in a lot of pain
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ViOKTK9/f6j7tebkb/zszA==,PersonX wants to buy a new car,PzwVORDC1Gl+Wyp8HQEXDw==,PersonX commits to PersonY's charge,5A4N63I38D/aLYfJFkiBAA==,PersonX is angry at PersonY's brother
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zCbljbdbQRX+7tnn41xKVg==,PersonX puts some cream,jLr8sS1hTVsJHpAzSCSCrg==,PersonX asks PersonY if would like,mtXQzp6M5zwzj851FM3Hnw==,PersonX carries in PersonX's hand
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fkuFrwqiZtxTEs7gWwP8Aw==,PersonX leaves PersonY room,fTwUA5sKEqrCm6dJz08HEg==,PersonX finds PersonY anywhere,QZbBPyHuEIbpgEiiJqx/Yg==,PersonX beats a dead horse
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",ykW/q56c5FA3LxcI0iZ5cQ==,PersonX kisses PersonY cheek,qcZ3DRhcOYe9MQa00dK7fw==,PersonX starts a new life,GQcRRNpwalYYWpIisliL3g==,PersonX awaits PersonY's arrival
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",E9KpWXrvqOlgdhRjOyodIQ==,PersonX gives PersonY the details,KRo3ULDgQE+pKaPrR4Tt8Q==,PersonX begs and begged,Hktf3ThOo8cx9r3hbBRreg==,PersonX would make it
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",lRE9ukjJ4PuEXA71BN3c2Q==,PersonX walks closer,otPJDoPAvmt+4raR+nT15Q==,PersonX calls PersonY yesterday,unQxcaEl/kqCNn15LZkRYw==,PersonX is very hungry one day
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",TGBQN4r4XwLK2LP7+oc9IQ==,PersonX raises PersonX's level,9Xaxji4wQCOiIzFKzfjFbA==,PersonX pulls a rabbit out of a hat,EUcwinS+pgKz+NBb52d9LA==,PersonX plays tennis with PersonX's friend
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fQH9wJmc6ZS10pwkWAulgQ==,PersonX prevents PersonY from entering,fGHvq6ZwfWK6hCu1b3a6Lg==,PersonX takes a sick day,X4bOTIwJI83rM1R5c1Ea+A==,PersonX passes the ball
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",+t8JGD8o0zegxAWpfxy2LA==,PersonX washes PersonY's truck,T+lYKlxri/n8Wpim8uFFJQ==,"PersonX is nervous , but excited",tWKmWqi6pHhNG0R1xr7U1A==,PersonX writes a short story
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",wzxlcYKi2EYrtgTHs3p5BA==,PersonX feels sore,i69HV2EjLXW+olmDelcLtg==,PersonX tells ghost stories,zmOxbWoH/RhJ0mzONhaAcw==,PersonX expresses PersonY views
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",JQIuIGgK/+/dpNv3rQfhow==,PersonX is a really nice guy,Y26CL1Ij1O8OctfKgPVQ0g==,PersonX becomes mad,ve0Hziw6huops5g/vnAcWg==,PersonX shows PersonY the path
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",VMDkhwLgTIlkyvMc5F3yQA==,PersonX convinces PersonY's parents,hoMHspvh5TQgh5FMMKRolQ==,PersonX answers the phone,mPL530ePb7d/aKk4J0U+Kg==,PersonX donates blood
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",NNROqvbkb4/A1hXz3sO72Q==,PersonX looks sad,t2JEKdrxMVD3j70PZCrRTg==,PersonX holds in PersonY's hand,gLa2T7FIuyKa0kYSowrWMw==,PersonX needs surgery
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",dSXx9C9E/m8aV1LzBPi98A==,PersonX surprises PersonY's husband,JVKN79vZB5P/DsBMOZuGsA==,PersonX looks the other way,pr1+d4JE77R6nxwLxXxFuA==,PersonX wants to be a dancer
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",8HveMlowwIsERYc8q7yNGw==,PersonX learns to play guitar,VEhnBkORmKHuJKjJhxWy6A==,PersonX tries to relax,B2rPHKvhaFgKK6n0x/hNMQ==,PersonX walks back to the car
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",tZojb/L/nt1aRsJa39l7mQ==,PersonX makes PersonY sick,WtZXoI753DSvaHetcg+hbA==,PersonX serves PersonY function,PMs2/9YOWMKyz+0VGBjhlA==,PersonX pays PersonY's medical bills
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",kJ2CdbmaoyFRHVEPF6sGUw==,PersonX breaks PersonY's arm,cBEXmuW7jTYjWbHfTkhzOw==,PersonX meets PersonY's demands,ITQqKDP1hgd1UgPfFz3IUA==,PersonX feels like home
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",scmnfTNXlzvnnj+hg6xc+g==,PersonX knocks PersonY's socks off,Ii+Cl5OGnSN64nXldO+39w==,PersonX tips PersonY's head,6qrLdkB1qKb8Rc8rndWSfw==,PersonX gets plenty of rest
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",lmTF4jcb1Sm+2PYqGbIZWg==,PersonX serves two masters,9h3aGgWV2Wwiov3NeMzbyQ==,PersonX gets tired,CEnpT+ypShKddsqwc/LK5A==,PersonX takes PersonX's glasses off
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",nP8b0bLkpcq+BUJlZUM/aw==,PersonX calls an exterminator,e/3YVhAeCHte+rG+e7picA==,PersonX gets close,C/hoU3Y5no9b4jbtRXSZqg==,PersonX goes home that day
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",oWS9ggovquDPY5SKJEnFTQ==,PersonX takes my breath away,dQ7UIk8BFBSiEIhwLB2EIw==,PersonX breaks free,rJWdK/zw2veEPaSaei4QAQ==,PersonX feels a little better
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",vetFAxbYRjEOEyLZlo031g==,PersonX sees PersonX's friends again,sqJ7ZOSQHnfNA/FYD21zHA==,PersonX gives PersonY the power,LbgcLZY1G06JPn+8vMwZlg==,PersonX assesses the damage
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",zEhtNLxGOdBdMAOxCuNjUg==,PersonX asks PersonY to dance,U83WDGbHcE9qosAWRV7htA==,PersonX gets another flight,Vi6BXbX+Lo/WDw5oRkMJSg==,PersonX would hire PersonY
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",7QJ9NgRN7T/FicPXt9FqQA==,PersonX understands every word,+srqJVg3Ob/EShgP8AbQPg==,PersonX gets a hit,Z1mqIjJ30A+qWKD2iex37A==,PersonX hears noises
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",Ysq6xBBDX4Ji6Yt3SILZSQ==,PersonX vows never,Wj8dkcB4k/ZLPkklkFFhPA==,PersonX has seen this movie,Mw4nTotcYBIJQRgfU4nPIg==,PersonX gets PersonY understanding
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",LvQx71+bhS+4hlsck/tkAA==,PersonX is really nervous,h3bmhJMnMmiWxZr+6pSGRA==,PersonX finishes the hike,cjzNyWg/EWbf8YHngRGuQg==,PersonX takes care of things
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",871CpkBY7cU1Y9RCqtD+CA==,PersonX feels PersonY's presence,MIoaulMfvgbbV434raJazw==,PersonX rides home,rDMQCusYphxW1mxJcETISg==,PersonX works better
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",pcuDYJ7GZg5O0f0VQCQtfQ==,PersonX announces PersonY's intention,wul6VkRoALxlgYihPPQF/A==,PersonX would n't like PersonY,wcsFYSmtyYR3zxwTz8mpow==,PersonX finds another job
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",fDourrzUDV8mFidFMMFY6w==,PersonX keeps PersonY afloat,84IHKPSch29x7hwkGaunaQ==,PersonX decides to change PersonX's ways,Mbr3oR5KnB2sC/xn9POfiA==,PersonX walks to the grocery store
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",v2voRechwiHWyVYwooNwZA==,PersonX protects PersonY from the sun,p8HBGDZpQ9BaN44/N+qKiw==,PersonX puts it back together,62Xk24LL7QlTNzeATkzSWg==,PersonX puts PersonY's money
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",AjqhS1oAB/iuJS8k+6qPXQ==,PersonX putts PersonY together,NDTfsUDnflRw0TSPfi6DwA==,PersonX bites PersonY's tongue,XWT0oJCCI0ozl0qIEQvp6g==,PersonX loves horror movies
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",T0yThOeo2ab2l//SVTXg0Q==,PersonX has PersonX's head read,EkqA5d13/HGT0Q8pNu/IzQ==,PersonX has a pool party,8Ct0Kp/WiNgZ0WGzOc/05A==,PersonX carries out PersonY's orders
Describe what happens before/after events.,Read a short event description. Describe what happens before/after the event.,"text, event, description, annotation",aNK4RVA1RntelcrCSmAGeA==,PersonX takes life seriously,ufKyd4q/P/xay3wr9dTh7Q==,PersonX works full time,AgkTBFGaODbHMhGcWN4qMA==,PersonX likes how it looked
