Title,Description,Keywords,img_url0,img_url1,img_url2,img_url3,img_url4,img_url5,img_url6,img_url7,img_url8,img_url9,img_url10,img_url11,img_url12,img_url13,img_url14,img_url15,img_url16,img_url17,img_url18,img_url19,Answer.browserInfo,Answer.city,Answer.country,Answer.ipAddress,Answer.radio0,Answer.radio1,Answer.radio10,Answer.radio11,Answer.radio12,Answer.radio13,Answer.radio14,Answer.radio15,Answer.radio16,Answer.radio17,Answer.radio18,Answer.radio19,Answer.radio2,Answer.radio3,Answer.radio4,Answer.radio5,Answer.radio6,Answer.radio7,Answer.radio8,Answer.radio9,Answer.region,Answer.userDisplayLanguage
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168780673178546176.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168493712526155778.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153819920298287104.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/148039472678838273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481780179632128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151705267342548993.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168670833458413568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171092155249606656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171507159408971777.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170578048813506560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171225343250804736.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167663573089255424.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149001387001384960.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169120836110925824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168953897065525249.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169789431501434881.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169050590645723137.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170157788130054146.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171217149686321154.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171202101052063745.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168780673178546176.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168493712526155778.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153819920298287104.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/148039472678838273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169481780179632128.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151705267342548993.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168670833458413568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171092155249606656.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171507159408971777.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170578048813506560.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171225343250804736.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167663573089255424.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149001387001384960.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169120836110925824.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168953897065525249.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169789431501434881.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169050590645723137.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170157788130054146.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171217149686321154.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171202101052063745.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,True,False,True,True,False,True,True,True,True,NotSure,True,True,True,False,True,False,True,True,True,False,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168875244705165312.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153912922073088000.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168234033292124160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167635944659361793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465134027251713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170286578403524608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127122521052037120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168304892975382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169695025784045568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169126637722533888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168693536429064192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154298284721184768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170378919470563328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167979849997238273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150968254788153344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170169400505282561.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168734123010179074.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168953854744985600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149755944643993602.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170137714241437699.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,False,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168875244705165312.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153912922073088000.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168234033292124160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167635944659361793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465134027251713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170286578403524608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127122521052037120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168304892975382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169695025784045568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169126637722533888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168693536429064192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154298284721184768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170378919470563328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167979849997238273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150968254788153344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170169400505282561.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168734123010179074.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168953854744985600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149755944643993602.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170137714241437699.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,False,False,True,True,False,False,False,False,True,False,True,True,,False,False,False,False,True,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168875244705165312.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153912922073088000.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168234033292124160.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167635944659361793.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169465134027251713.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170286578403524608.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/127122521052037120.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168304892975382528.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169695025784045568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169126637722533888.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168693536429064192.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/154298284721184768.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170378919470563328.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167979849997238273.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150968254788153344.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170169400505282561.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168734123010179074.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168953854744985600.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/149755944643993602.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170137714241437699.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,False,True,True,False,False,False,True,True,False,True,True,False,False,False,False,False,True,Islamabad,en-GB
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781857137426433.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169572298574139392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167368948306817025.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168692750596845568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169355193983569920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144691830280298496.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170778078891614209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168377840004370432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167766173914632193.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169584927870943232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169116645288194048.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070630753837056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/130822805590773761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171489078460682240.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169541993729503233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169676907414175744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925237776789504.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170766218888871937.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153913033847078912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167778685527654400.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,False,True,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,True,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781857137426433.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169572298574139392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167368948306817025.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168692750596845568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169355193983569920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144691830280298496.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170778078891614209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168377840004370432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167766173914632193.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169584927870943232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169116645288194048.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070630753837056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/130822805590773761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171489078460682240.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169541993729503233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169676907414175744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925237776789504.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170766218888871937.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153913033847078912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167778685527654400.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,True,False,True,True,False,True,,True,False,False,True,True,True,False,True,False,False,True,Islamabad,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170781857137426433.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169572298574139392.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167368948306817025.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168692750596845568.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169355193983569920.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/144691830280298496.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170778078891614209.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168377840004370432.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167766173914632193.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169584927870943232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169116645288194048.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168070630753837056.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/130822805590773761.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171489078460682240.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169541993729503233.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169676907414175744.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167925237776789504.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170766218888871937.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/153913033847078912.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167778685527654400.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.0 Safari/535.11",Vellore,India,,True,False,True,False,True,True,False,True,False,True,False,False,True,True,True,False,True,False,False,True,Tamil Nadu,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168735245766639617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151773640218771457.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171226468792287232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171545015150059520.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168270116646158336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170439359907102721.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151968752664186882.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168353207431598080.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/93249736953446400.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170488571466235904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167725642446684162.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171628681016516610.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171612942410842114.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170484259260338178.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150576486590586880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168686261769486336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168012448081772545.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169273032492335104.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170045946103734272.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168344435090923520.png,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Beijing,China,,True,False,False,True,False,True,False,False,True,True,True,True,True,True,False,True,True,False,False,True,Beijing,en-US
Say whether Tweets are written in Urdu or not,"Read a short (one-sentence) text (a 'tweet'), and then mark if it's written in the Urdu language",Urdu language identification text detection categorize tweets twitter categorization,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168735245766639617.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151773640218771457.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171226468792287232.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171545015150059520.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168270116646158336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170439359907102721.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/151968752664186882.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168353207431598080.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/93249736953446400.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170488571466235904.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/167725642446684162.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171628681016516610.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/171612942410842114.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170484259260338178.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/150576486590586880.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168686261769486336.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168012448081772545.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/169273032492335104.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/170045946103734272.png,http://webdocs.cs.ualberta.ca/~bergsma/ServeImages/urdu/168344435090923520.png,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.56 Safari/535.11",Islamabad,Pakistan,,True,False,False,True,False,True,False,False,True,True,True,True,,True,,True,True,False,False,True,Islamabad,en-US
