Title,Description,Keywords,arabic_name,Answer.comment,Answer.location,Answer.lickert,Approve,Reject
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,good,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,useful to improve arabic language,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,INDIA,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,Proportion,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,good,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?? ????,,india,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?? ????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?? ????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?? ????,useful to improve arabic language,iNDIA,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?? ????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,INDIA,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,useful to improve arabic language,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??? ?????,,Egypt,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??? ?????,"It means ""The names Ald""",India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??? ?????,very Good,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??? ?????,,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??? ?????,,india,no_choose,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,India,1,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,Egypt,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",??????,useful to improve arabic language,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????? ?? ????,That name Means,,,,
3,,,,,,,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????? ?? ????,,Egypt,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????? ?? ????,useful to improve arabic language,India,no_choose,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????? ?? ????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????? ?? ????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,useful to improve arabic language,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,Egypt,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,good,India,3,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",????,,India,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,Atriplex-No mean,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,useful to improve arabic language,India,5,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",???,,india,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,good,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,2,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,india,4,,
Verify Arabic name. ?????? ?? ??? ???? ???? ?? ??? ???? ????? ????????? ???????,This job is to decide if an Arabic nickname is likely to be used.??? ??? ?????? ????? ???????? ??????? ??? ?????? ???? ?? ??? ????.,"Arabic, Translation, Transliteration, Linguistic Source, ""Linguistic Source"",  ????? ??? ? ??? ? ??? ,??????? ,??????",?????,,India,3,,
