Title,Description,Keywords,orig,foil,url,correct,ending0,ending1,ending2,ending3,image_id,label,Answer.c0,Answer.uc
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the man used to work as a pimp,"['This person is currently talking to their family.', 'the man used to say a pimp', 'the man used to ring a pimp']",https://web-instruct.s3.amazonaws.com/sherlock-four/fhCVsKgC12w@20.jpg,1,This person is currently talking to their family.,the man used to say a pimp,the man used to work as a pimp,the man used to ring a pimp,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_I_Am_the_Blues/fhCVsKgC12w@20.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the man used to work as a pimp,"['This person is currently talking to their family.', 'the man used to say a pimp', 'the man used to ring a pimp']",https://web-instruct.s3.amazonaws.com/sherlock-four/fhCVsKgC12w@20.jpg,1,This person is currently talking to their family.,the man used to say a pimp,the man used to work as a pimp,the man used to ring a pimp,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_I_Am_the_Blues/fhCVsKgC12w@20.jpg,2,e0,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",the man used to work as a pimp,"['This person is currently talking to their family.', 'the man used to say a pimp', 'the man used to ring a pimp']",https://web-instruct.s3.amazonaws.com/sherlock-four/fhCVsKgC12w@20.jpg,1,This person is currently talking to their family.,the man used to say a pimp,the man used to work as a pimp,the man used to ring a pimp,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_I_Am_the_Blues/fhCVsKgC12w@20.jpg,2,e0,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are going to fill it up.,"['this cat belongs to this woman', 'the children who use this room have been learning about shapes and numbers', 'they are going to give it up.']",https://web-instruct.s3.amazonaws.com/sherlock-four/oOeGE7z8PAk@22.jpg,0,the children who use this room have been learning about shapes and numbers,they are going to fill it up.,this cat belongs to this woman,they are going to give it up.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Motorcycle_Diaries/oOeGE7z8PAk@22.jpg,1,e3,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are going to fill it up.,"['this cat belongs to this woman', 'the children who use this room have been learning about shapes and numbers', 'they are going to give it up.']",https://web-instruct.s3.amazonaws.com/sherlock-four/oOeGE7z8PAk@22.jpg,0,the children who use this room have been learning about shapes and numbers,they are going to fill it up.,this cat belongs to this woman,they are going to give it up.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Motorcycle_Diaries/oOeGE7z8PAk@22.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are going to fill it up.,"['this cat belongs to this woman', 'the children who use this room have been learning about shapes and numbers', 'they are going to give it up.']",https://web-instruct.s3.amazonaws.com/sherlock-four/oOeGE7z8PAk@22.jpg,0,the children who use this room have been learning about shapes and numbers,they are going to fill it up.,this cat belongs to this woman,they are going to give it up.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Motorcycle_Diaries/oOeGE7z8PAk@22.jpg,1,e0,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are going to fill it up.,"['this cat belongs to this woman', 'the children who use this room have been learning about shapes and numbers', 'they are going to give it up.']",https://web-instruct.s3.amazonaws.com/sherlock-four/oOeGE7z8PAk@22.jpg,0,the children who use this room have been learning about shapes and numbers,they are going to fill it up.,this cat belongs to this woman,they are going to give it up.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Motorcycle_Diaries/oOeGE7z8PAk@22.jpg,1,e3,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",they are going to fill it up.,"['this cat belongs to this woman', 'the children who use this room have been learning about shapes and numbers', 'they are going to give it up.']",https://web-instruct.s3.amazonaws.com/sherlock-four/oOeGE7z8PAk@22.jpg,0,the children who use this room have been learning about shapes and numbers,they are going to fill it up.,this cat belongs to this woman,they are going to give it up.,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/movieclips_The_Motorcycle_Diaries/oOeGE7z8PAk@22.jpg,1,e3,on
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he just fell off his board,"['he just joined his board', ""the people didn't want to eat at a table."", 'he just updated his board']",https://web-instruct.s3.amazonaws.com/sherlock-four/2391887.jpg,0,the people didn't want to eat at a table.,he just updated his board,he just fell off his board,he just joined his board,https://cs.stanford.edu/people/rak248/VG_100K_2/2391887.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he just fell off his board,"['he just joined his board', ""the people didn't want to eat at a table."", 'he just updated his board']",https://web-instruct.s3.amazonaws.com/sherlock-four/2391887.jpg,0,the people didn't want to eat at a table.,he just updated his board,he just fell off his board,he just joined his board,https://cs.stanford.edu/people/rak248/VG_100K_2/2391887.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he just fell off his board,"['he just joined his board', ""the people didn't want to eat at a table."", 'he just updated his board']",https://web-instruct.s3.amazonaws.com/sherlock-four/2391887.jpg,0,the people didn't want to eat at a table.,he just updated his board,he just fell off his board,he just joined his board,https://cs.stanford.edu/people/rak248/VG_100K_2/2391887.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he just fell off his board,"['he just joined his board', ""the people didn't want to eat at a table."", 'he just updated his board']",https://web-instruct.s3.amazonaws.com/sherlock-four/2391887.jpg,0,the people didn't want to eat at a table.,he just updated his board,he just fell off his board,he just joined his board,https://cs.stanford.edu/people/rak248/VG_100K_2/2391887.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",he just fell off his board,"['he just joined his board', ""the people didn't want to eat at a table."", 'he just updated his board']",https://web-instruct.s3.amazonaws.com/sherlock-four/2391887.jpg,0,the people didn't want to eat at a table.,he just updated his board,he just fell off his board,he just joined his board,https://cs.stanford.edu/people/rak248/VG_100K_2/2391887.jpg,2,e2,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The man is hitting on the woman,"['they are leaving a formal event', 'The man is holding the woman', 'the man is talking on a phone']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The man is holding the woman,The man is hitting on the woman,they are leaving a formal event,the man is talking on a phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,e1,
Which statement best fits the image and prompt?,"You will be given image, and 4 statements. Your task is to say which statement best fits the image.","image, deduction, evaluation",The man is hitting on the woman,"['they are leaving a formal event', 'The man is holding the woman', 'the man is talking on a phone']",https://web-instruct.s3.amazonaws.com/sherlock-four/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,The man is holding the woman,The man is hitting on the woman,they are leaving a formal event,the man is talking on a phone,http://s3-us-west-2.amazonaws.com/ai2-rowanz/vcr1images/lsmdc_3088_WHATS_YOUR_NUMBER/3088_WHATS_YOUR_NUMBER_00.15.58.622-00.16.05.163@2.jpg,1,e0,
