Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6,Answer.c0,Answer.c1,Answer.c2,Answer.c3,Answer.c4,Answer.c5,Answer.c6,Answer.q1,Answer.q2,Answer.q21,Answer.q22,Answer.q23,Answer.q24,Answer.q25,Answer.q3
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7767981942,The basketball players are women .,entailment,The women are playing basketball.,7767981942.jpg,-,e_snli_ve_text_objects_q_a_to_r,basketball,women,-,-,-,-,-,-,-,-,-,-,-,-,are playing basketball,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2194167019,A bald headed girl in a market .,contradiction,A girl can not have a ponytail and be bald headed at the same time.,2194167019.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,ponytail,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2194167019,A bald headed girl in a market .,contradiction,A girl can not have a ponytail and be bald headed at the same time.,2194167019.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,ponytail,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2194167019,A bald headed girl in a market .,contradiction,A girl can not have a ponytail and be bald headed at the same time.,2194167019.jpg,-,e_snli_ve_text_objects_q_a_to_r,girl,ponytail,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,ponytail,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7885411338,A tall human walking,contradiction,A man is not a tall human.,7885411338.jpg,-,e_snli_ve_text_objects_q_a_to_r,human,man,-,-,-,-,-,-,-,tall human,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,w_yes,man,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7885411338,A tall human walking,contradiction,A man is not a tall human.,7885411338.jpg,-,e_snli_ve_text_objects_q_a_to_r,human,man,-,-,-,-,-,-,-,tall human,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_no,man,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",7885411338,A tall human walking,contradiction,A man is not a tall human.,7885411338.jpg,-,e_snli_ve_text_objects_q_a_to_r,human,man,-,-,-,-,-,-,-,tall human,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,yes|w_yes,man,tall human,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834131048,The two people in the alley are fighting .,contradiction,The people can not be walking and fighting at the same time.,4834131048.jpg,-,e_snli_ve_text_objects_q_a_to_r,time,people,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,no,no,yes,w_yes,,,,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834131048,The two people in the alley are fighting .,contradiction,The people can not be walking and fighting at the same time.,4834131048.jpg,-,e_snli_ve_text_objects_q_a_to_r,time,people,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,yes,time,same time,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834131048,The two people in the alley are fighting .,contradiction,The people can not be walking and fighting at the same time.,4834131048.jpg,-,e_snli_ve_text_objects_q_a_to_r,time,people,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-,no,w_no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3459578742,Someone is in the water .,entailment,A person is someone.,3459578742.jpg,-,e_snli_ve_text_objects_q_a_to_r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3459578742,Someone is in the water .,entailment,A person is someone.,3459578742.jpg,-,e_snli_ve_text_objects_q_a_to_r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3459578742,Someone is in the water .,entailment,A person is someone.,3459578742.jpg,-,e_snli_ve_text_objects_q_a_to_r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_no,w_no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5135072759,A group playing music,entailment,A band is a group of people playing music.,5135072759.jpg,-,e_snli_ve_text_situation_q_a_to_r,band,group,people,music,-,-,-,-,-,-,-,-,-,-,playing music,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5135072759,A group playing music,entailment,A band is a group of people playing music.,5135072759.jpg,-,e_snli_ve_text_situation_q_a_to_r,band,group,people,music,-,-,-,-,-,-,-,-,-,-,playing music,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5135072759,A group playing music,entailment,A band is a group of people playing music.,5135072759.jpg,-,e_snli_ve_text_situation_q_a_to_r,band,group,people,music,-,-,-,-,-,-,-,-,-,-,playing music,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",254148000,Two men stand near the water at the beach .,entailment,The men are near the water because they are standing on the beach.,254148000.jpg,-,e_snli_ve_text_objects_q_a_to_r,beach,water,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",254148000,Two men stand near the water at the beach .,entailment,The men are near the water because they are standing on the beach.,254148000.jpg,-,e_snli_ve_text_objects_q_a_to_r,beach,water,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",254148000,Two men stand near the water at the beach .,entailment,The men are near the water because they are standing on the beach.,254148000.jpg,-,e_snli_ve_text_objects_q_a_to_r,beach,water,men,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3189307452,A dog is jumping,entailment,A dog jumping is a rephrasing of a dog is jumping.,3189307452.jpg,-,e_snli_ve_text_objects_q_a_to_r,jumping,dog,rephrasing,-,-,-,-,-,-,dog jumping,-,-,-,-,-,-,-,-,-,-,no,no,no,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3189307452,A dog is jumping,entailment,A dog jumping is a rephrasing of a dog is jumping.,3189307452.jpg,-,e_snli_ve_text_objects_q_a_to_r,jumping,dog,rephrasing,-,-,-,-,-,-,dog jumping,-,-,-,-,-,-,-,-,-,-,no,no,no,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3189307452,A dog is jumping,entailment,A dog jumping is a rephrasing of a dog is jumping.,3189307452.jpg,-,e_snli_ve_text_objects_q_a_to_r,jumping,dog,rephrasing,-,-,-,-,-,-,dog jumping,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4448923515,a dark haired person in a scarf and jacket stands in the light,entailment,A dark haired person is a rephrasing of a dark-haired person.,4448923515.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4448923515,a dark haired person in a scarf and jacket stands in the light,entailment,A dark haired person is a rephrasing of a dark-haired person.,4448923515.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4448923515,a dark haired person in a scarf and jacket stands in the light,entailment,A dark haired person is a rephrasing of a dark-haired person.,4448923515.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,no,yes,rephrasing,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4459462025,The woman is standing outside .,entailment,A woman is standing outside in a city.,4459462025.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,city,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4459462025,The woman is standing outside .,entailment,A woman is standing outside in a city.,4459462025.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,city,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4459462025,The woman is standing outside .,entailment,A woman is standing outside in a city.,4459462025.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,city,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w_yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4958781334,two people wearing hats and gloves in a garden,entailment,A man and a woman are two people.,4958781334.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,people,-,-,-,-,-,-,two people,-,-,-,-,-,-,-,-,-,-,yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4958781334,two people wearing hats and gloves in a garden,entailment,A man and a woman are two people.,4958781334.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,people,-,-,-,-,-,-,two people,-,-,-,-,-,-,-,-,-,-,yes,yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4958781334,two people wearing hats and gloves in a garden,entailment,A man and a woman are two people.,4958781334.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,man,people,-,-,-,-,-,-,two people,-,-,-,-,-,-,-,-,-,-,w_yes,w_yes,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",5444724,The pilot is in an airport .,entailment,A pilot in an airport is in an airport.,5444724.jpg,-,e_snli_ve_text_situation_q_a_to_r,airport,pilot,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,no,no,yes,no,nota-n,nota-np,nota-verb,yes,yes,w_no,w_no,no,w_no,w_yes,yes
