Title,Description,Keywords,img_id,question,answer,rationale,img_fn,metadata_fn,model_name,NOUN1,NOUN2,NOUN3,NOUN4,NOUN5,NOUN6,NOUN7,NOUN8,NOUN9,NOUNPHRASE1,NOUNPHRASE2,NOUNPHRASE3,NOUNPHRASE4,NOUNPHRASE5,VERB1,VERB2,VERB3,VERB4,VERB5,VERB6
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6848969811,The woman is blond .,contradiction,The woman can not be both blond and brunette.,6848969811.jpg,-,e_snli_ve_embed_objects_q_a_to_r,woman,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4876859436,The people are in a park .,contradiction,The people can not be in a park and in a marketplace at the same time.,4876859436.jpg,-,e_snli_ve_embed_situ_q_a_to_r,marketplace,park,people,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1693120546,The woman is sitting down .,entailment,A woman sitting on a bench is sitting down.,1693120546.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,bench,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4834130686,A woman is setting jewelry in a box .,entailment,A woman is setting jewelry in a box is a rephrasing of a woman in a white dress is setting jewelry in a box.,4834130686.jpg,-,e_snli_ve_text_situation_q_a_to_r,jewelry,woman,box,rephrasing,dress,-,-,-,-,white dress,-,-,-,-,is setting jewelry,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3496410435,Some individuals just zoomed off in their motorcycles as cops follow behind them,contradiction,The bicyclists can not be riding their bikes and zoomed off in their motorcycles simultaneously.,3496410435.jpg,-,e_snli_ve_embed_objects_q_a_to_r,motorcycles,bikes,bicyclists,-,-,-,-,-,-,-,-,-,-,-,can not be riding bikes,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3286761458,The women are holding signs .,entailment,Women holding signs is a rephrasing of women holding signs.,3286761458.jpg,-,e_snli_ve_embed_situ_q_a_to_r,rephrasing,signs,women,-,-,-,-,-,-,-,-,-,-,-,holding signs,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4475333077,There are cars or motorcycles on the road .,entailment,A street is a road.,4475333077.jpg,-,e_snli_ve_text_objects_q_a_to_r,road,street,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1394276597,A group holds instruments by a building,entailment,A group of people are holding instruments by a building.,1394276597.jpg,-,e_snli_ve_text_situation_q_a_to_r,group,instruments,people,building,-,-,-,-,-,-,-,-,-,-,are holding instruments,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2684878115,A man is sleeping .,contradiction,A man can not be sleeping and playing a guitar at the same time.,2684878115.jpg,-,e_snli_ve_text_objects_q_a_to_r,guitar,man,time,-,-,-,-,-,-,same time,-,-,-,-,playing guitar,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",76485985,Two girls dipping their hands in a fountain .,entailment,Girls are dipping their hands in a fountain is a rephrasing of girls dip their hands in a fountain.,76485985.jpg,-,e_snli_ve_text_situation_q_a_to_r,hands,fountain,girls,rephrasing,-,-,-,-,-,-,-,-,-,-,are dipping hands,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3159424456,The baby is not on the floor .,entailment,The baby is sitting on the floor so the baby is not on the floor.,3159424456.jpg,-,e_snli_ve_embed_objects_q_a_to_r,floor,baby,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The little boy is in the bathtub playing with his toy .,contradiction,The boy can not be in the bathtub playing with his toy and playing with a water gun at the same time.,1527513023.jpg,-,e_snli_ve_embed_situ_q_a_to_r,boy,gun,time,bathtub,toy,-,-,-,-,same time,water gun,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2642475077,A woman is texting,contradiction,A woman can not be texting while she talks on her cellphone.,2642475077.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,cellphone,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3282434895,A man is helping his mother up the stairs .,contradiction,A man can not be helping his mother up the stairs while he is helping his father up the stairs.,3282434895.jpg,-,e_snli_ve_text_objects_q_a_to_r,stairs,man,mother,father,-,-,-,-,-,-,-,-,-,-,is helping father,can not be helping mother,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3460038273,A woman walking down the street .,entailment,A woman walking down the street is a rephrasing of a woman walking down the street.,3460038273.jpg,-,e_snli_ve_text_objects_q_a_to_r,woman,street,rephrasing,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4503698270,Two men exchange pleasentries,entailment,Embracing is a form of exchanging.,4503698270.jpg,-,e_snli_ve_embed_situ_q_a_to_r,exchanging,form,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4037148542,A person reading notes off a paper .,entailment,A man is a person.,4037148542.jpg,-,e_snli_ve_embed_objects_q_a_to_r,man,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1733676900,The old man ran past the sign .,contradiction,The old man can not be sitting and running at the same time.,1733676900.jpg,-,e_snli_ve_text_situation_q_a_to_r,man,time,-,-,-,-,-,-,-,same time,old man,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",980615147,The people are carrying signs .,entailment,People are carrying signs is a rephrasing of people carrying signs.,980615147.jpg,-,e_snli_ve_text_objects_q_a_to_r,signs,people,rephrasing,-,-,-,-,-,-,-,-,-,-,-,are carrying signs,carrying signs,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6811679265,There are people dancing,entailment,A group of people are people.,6811679265.jpg,-,e_snli_ve_text_objects_q_a_to_r,group,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2344943371,People are outside .,entailment,A man and a woman are people.,2344943371.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,people,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1527513023,The boy is reading a book in class .,contradiction,The boy can not be in class and in a pool at the same time.,1527513023.jpg,-,e_snli_ve_embed_objects_q_a_to_r,class,pool,boy,time,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1800601130,A dog rests in the grass after having played with a frisbee .,contradiction,The dog can not be running and resting at the same time.,1800601130.jpg,-,e_snli_ve_embed_situ_q_a_to_r,dog,time,-,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",2834409892,A woman and man are sleeping at their house .,contradiction,The woman and man can not be sleeping and standing at the same time.,2834409892.jpg,-,e_snli_ve_text_situation_q_a_to_r,woman,man,time,-,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",1151466868,The girl is wearing a swimsuit .,contradiction,A bikini is not a swimsuit.,1151466868.jpg,-,e_snli_ve_text_objects_q_a_to_r,bikini,swimsuit,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",188576164,Two guys are having a conversation .,entailment,Two guys are having a conversation is a rephrasing of two men talking.,188576164.jpg,-,e_snli_ve_embed_objects_q_a_to_r,conversation,rephrasing,men,guys,-,-,-,-,-,two guys,two men,-,-,-,are having conversation,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",6002955320,a young man in a deli orders a sandwich,contradiction,A man can not be in a deli and a wakeboard at the same time.,6002955320.jpg,-,e_snli_ve_embed_situ_q_a_to_r,deli,man,time,wakeboard,-,-,-,-,-,same time,-,-,-,-,-,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",3162045919,A surfer is surfing .,entailment,A surfer is a person who rides a wave.,3162045919.jpg,-,e_snli_ve_text_objects_q_a_to_r,wave,surfer,-,-,-,-,-,-,-,-,-,-,-,-,rides wave,-,-,-,-,-
"[Batch2] Judge if a rationale justifies the label given to a statement, in context of an image","For a given image, a statement-label pair and a rationale, judge the quality of the rationale.","image, AI, reasoning",4795267435,People are in orange uniforms,entailment,Orange uniforms are a type of uniform.,4795267435.jpg,-,e_snli_ve_embed_objects_q_a_to_r,uniform,uniforms,type,-,-,-,-,-,-,orange uniforms,-,-,-,-,-,-,-,-,-,-
