Title,Description,Keywords,object_use_id1,object_id1,object1,use_id1,use1,object_use_id2,object_id2,object2,use_id2,use2,object_use_id3,object_id3,object3,use_id3,use3,object_use_id4,object_id4,object4,use_id4,use4,Answer.obj1_category,Answer.obj1_typicality,Answer.obj2_category,Answer.obj2_typicality,Answer.obj3_category,Answer.obj3_typicality,Answer.obj4_category,Answer.obj4_typicality
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",aXJJwcdN9xQ4SrqhPMgSkA==,Rnl6p2oCWDZmNpGxQ7TZjw==,new office,AB2js1Z7V_qEif7fLkG7hg==,Hide from friends,aXODoDvmgauRq3SJG3XXhg==,FhrY0T9DfDLnRJYXNyJ3gQ==,fitness apparel,YValhJPv-rrH_Y7vIROxpA==,show your style,aXS-TFJ8_XNKeuilnhDe4A==,8SoLowQ6X0ragUSPGbbFLA==,good lense,1Fr5L3epQGI2uSELkHW9nQ==,cut someone,aXiExAweNjmuivjLVwk6og==,9-QdCguNPGD3oJ-OGP2AaA==,cords,O_E-dtDNmXhC_i1mLVPDZg==,trip a burgular,object,typicality_2,object,typicality_4,object,typicality_2,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",aXJJwcdN9xQ4SrqhPMgSkA==,Rnl6p2oCWDZmNpGxQ7TZjw==,new office,AB2js1Z7V_qEif7fLkG7hg==,Hide from friends,aXODoDvmgauRq3SJG3XXhg==,FhrY0T9DfDLnRJYXNyJ3gQ==,fitness apparel,YValhJPv-rrH_Y7vIROxpA==,show your style,aXS-TFJ8_XNKeuilnhDe4A==,8SoLowQ6X0ragUSPGbbFLA==,good lense,1Fr5L3epQGI2uSELkHW9nQ==,cut someone,aXiExAweNjmuivjLVwk6og==,9-QdCguNPGD3oJ-OGP2AaA==,cords,O_E-dtDNmXhC_i1mLVPDZg==,trip a burgular,place,typicality_2,object,typicality_4,object,typicality_1,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ebCXpXnrmEBu2LgHlt8PFQ==,MmAfigYf1ADIYJZcKxejPw==,bedtime story,4jzAt69XtIGHrSgJm1pdfw==,read to your little brother,ebP6JXGNxraxk3YLpPu3hQ==,bT8yHk4rmK_djN4cLuTsrA==,worm,oVXojVBnO7krVm2DUNeswA==,put on hook,ebnt4lVBHJDjHsCZVPFNAQ==,Jqct4NAuDk5fYVMy1hqHjg==,finances,gLLcsPBs9gMqUK_V9412dQ==,purchase dog,ebq3D_FqCmMU98Q0gPiT8Q==,SnnO97sJyjOvHQ9x0XsHdQ==,dyes,sHPhgaJLSq7ZAVk1rl6OYw==,hide marks on furniture,object,typicality_3,animal,typicality_3,object,typicality_3,action,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ebCXpXnrmEBu2LgHlt8PFQ==,MmAfigYf1ADIYJZcKxejPw==,bedtime story,4jzAt69XtIGHrSgJm1pdfw==,read to your little brother,ebP6JXGNxraxk3YLpPu3hQ==,bT8yHk4rmK_djN4cLuTsrA==,worm,oVXojVBnO7krVm2DUNeswA==,put on hook,ebnt4lVBHJDjHsCZVPFNAQ==,Jqct4NAuDk5fYVMy1hqHjg==,finances,gLLcsPBs9gMqUK_V9412dQ==,purchase dog,ebq3D_FqCmMU98Q0gPiT8Q==,SnnO97sJyjOvHQ9x0XsHdQ==,dyes,sHPhgaJLSq7ZAVk1rl6OYw==,hide marks on furniture,object,typicality_3,object,typicality_2,object,typicality_1,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",lHdTcyc_pekrwK3giBp8IQ==,_l1QUW9vHEILyqBA0Pccww==,education degree,d9KfNT3KMYmVjtCOLWWySA==,show achievement,lHokPE6ttZn3Zwmhdr9qqA==,gdoSqSOwxHgSjWrNAr7GkA==,prison uniform,95X5-5iWY772QXyv4hjN1Q==,wear as a costume,lI0X157oio6mKyiuY8FNUA==,9w7ZT-fntJa1cyWaO-nhxQ==,wife's number,7NytIjIzXDp6JYhl1O-oqw==,change it,lIDap7hOrgey2s39rYZX-w==,JajOCLViF-_1XMDMo4JhPQ==,voucher,2gJOq0q9y0DGdhqMrdgb4A==,use as a fan on a hot day,object,typicality_4,object,typicality_3,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",lHdTcyc_pekrwK3giBp8IQ==,_l1QUW9vHEILyqBA0Pccww==,education degree,d9KfNT3KMYmVjtCOLWWySA==,show achievement,lHokPE6ttZn3Zwmhdr9qqA==,gdoSqSOwxHgSjWrNAr7GkA==,prison uniform,95X5-5iWY772QXyv4hjN1Q==,wear as a costume,lI0X157oio6mKyiuY8FNUA==,9w7ZT-fntJa1cyWaO-nhxQ==,wife's number,7NytIjIzXDp6JYhl1O-oqw==,change it,lIDap7hOrgey2s39rYZX-w==,JajOCLViF-_1XMDMo4JhPQ==,voucher,2gJOq0q9y0DGdhqMrdgb4A==,use as a fan on a hot day,object,typicality_4,object,typicality_2,object,typicality_1,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",rlUsTD_7vGlmdr5j0XLo4w==,lgdcxU644kc4IkV1t7cT9A==,cash register,Se0D7xZgVmGyYz7Cmqinmw==,print it out,rlpMkdDo84N7H14O3jlZ3w==,aiE5Nk-WeHyM4buwBwuJjA==,tip,PuMk4up0le0Lqy4fMV59tg==,tell someone a great idea,rm22yiPB0EpLlJ0TP1WkeA==,p8bt3eG2kpAIpaofz0eUnw==,cycling shoes,0x37tC-PbL0HaxOeFy4zRg==,make you pedal faster,rm48a6-G8FSJN2nEWPEZyg==,TXCSEGXACik1l5NraTNFqg==,transportation,XTH3H9l5sEXlhGLt1ahDWw==,get to the ER,object,typicality_1,object,typicality_3,object,typicality_3,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",rlUsTD_7vGlmdr5j0XLo4w==,lgdcxU644kc4IkV1t7cT9A==,cash register,Se0D7xZgVmGyYz7Cmqinmw==,print it out,rlpMkdDo84N7H14O3jlZ3w==,aiE5Nk-WeHyM4buwBwuJjA==,tip,PuMk4up0le0Lqy4fMV59tg==,tell someone a great idea,rm22yiPB0EpLlJ0TP1WkeA==,p8bt3eG2kpAIpaofz0eUnw==,cycling shoes,0x37tC-PbL0HaxOeFy4zRg==,make you pedal faster,rm48a6-G8FSJN2nEWPEZyg==,TXCSEGXACik1l5NraTNFqg==,transportation,XTH3H9l5sEXlhGLt1ahDWw==,get to the ER,object,typicality_1,object,typicality_1,object,typicality_3,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",5W4EjarTsiihyZCrYlWwcQ==,VXsXvaI1etYqIUdzIP2-cg==,billfold,bbabm8RIryTCdcTbtVx_lQ==,discover by a park bench,5WDqiR5gM6HKsLy-k-vyeQ==,WN3XHN4f4eEmQHI27ZzneA==,fiance,07-LRK79grqJCUYnC9ud8Q==,play computer games with when no one else wants to play,5WDxjZkm7343lP-sEHGuHg==,SMzMo7qyrRiDIjPujf8bCw==,passwords,mXKfZmIlE0_FK4TMR-xiIw==,lock your house up,5WcFo5vpTbSym76vI99Now==,8FmCZKaRqPYicqyg55rzdA==,threshold,CB5iK_3uh1G4owzziqbhag==,carry lover over,object,typicality_2,person,typicality_3,object,typicality_3,place,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",5W4EjarTsiihyZCrYlWwcQ==,VXsXvaI1etYqIUdzIP2-cg==,billfold,bbabm8RIryTCdcTbtVx_lQ==,discover by a park bench,5WDqiR5gM6HKsLy-k-vyeQ==,WN3XHN4f4eEmQHI27ZzneA==,fiance,07-LRK79grqJCUYnC9ud8Q==,play computer games with when no one else wants to play,5WDxjZkm7343lP-sEHGuHg==,SMzMo7qyrRiDIjPujf8bCw==,passwords,mXKfZmIlE0_FK4TMR-xiIw==,lock your house up,5WcFo5vpTbSym76vI99Now==,8FmCZKaRqPYicqyg55rzdA==,threshold,CB5iK_3uh1G4owzziqbhag==,carry lover over,object,typicality_2,person,typicality_2,other,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",-Ny_5yKnIOll2WsDKK3DbA==,In8P5u8RwaA38ZinuhaFNg==,icloud,PAY8hJd86vOA_fMLpxSl2w==,hide stuff on,-O8uFCrnFKN6i1sZfQ1X2g==,-mZ0F_YQ9ke4RTh0YgP4eg==,tranquilizer gun,wHj6Ld0RpY_NLjuiB28nzQ==,load with darts,-OPkdJHRT6NWHPgGVXIsSQ==,N5937cGsg7JkPaO8osUFQg==,car insurance,7oi9vdy5lPB6kiDuBmdZyQ==,move the car,-OPogVqwqUeymCQ0OrHizQ==,DkBvHo-PFksnYjC6Nff_cQ==,trip,nRbQYGtZU69PdJwcdOxeVA==,learn about other cultures,object,typicality_2,object,typicality_4,object,typicality_3,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",-Ny_5yKnIOll2WsDKK3DbA==,In8P5u8RwaA38ZinuhaFNg==,icloud,PAY8hJd86vOA_fMLpxSl2w==,hide stuff on,-O8uFCrnFKN6i1sZfQ1X2g==,-mZ0F_YQ9ke4RTh0YgP4eg==,tranquilizer gun,wHj6Ld0RpY_NLjuiB28nzQ==,load with darts,-OPkdJHRT6NWHPgGVXIsSQ==,N5937cGsg7JkPaO8osUFQg==,car insurance,7oi9vdy5lPB6kiDuBmdZyQ==,move the car,-OPogVqwqUeymCQ0OrHizQ==,DkBvHo-PFksnYjC6Nff_cQ==,trip,nRbQYGtZU69PdJwcdOxeVA==,learn about other cultures,object,typicality_0,object,typicality_4,object,typicality_2,place,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",DYDBXfjaccmBtDoVD5K0KA==,tGKP5PXzjlspO-ICTOlSOQ==,insurance,UqYSfSFcqbuR6B5r_iH7EQ==,protect themselves and the car,DYGQht1lhBiqiCiwkyZp0g==,SEsuNazQZWiJO02sXYYvZw==,lawyer,qyG2F6mb8AU-eYKucpGVUw==,facilitate legal action,DYIRhMbdgnOUaVZ8bBSoOQ==,UsWZk9jhSaHXC2XLCKv2kg==,rod,1Z6Z8_g-lIFHQ3HD9fRaLw==,hit someone with,DYL1JKY5rynM23DNR8S5tg==,GNoF_Yn9DFT-4jOF2HVMPQ==,cable service,jaTKu5TJqRhmoLBtZugH7g==,watch TV,object,typicality_4,object,typicality_4,object,typicality_2,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",DYDBXfjaccmBtDoVD5K0KA==,tGKP5PXzjlspO-ICTOlSOQ==,insurance,UqYSfSFcqbuR6B5r_iH7EQ==,protect themselves and the car,DYGQht1lhBiqiCiwkyZp0g==,SEsuNazQZWiJO02sXYYvZw==,lawyer,qyG2F6mb8AU-eYKucpGVUw==,facilitate legal action,DYIRhMbdgnOUaVZ8bBSoOQ==,UsWZk9jhSaHXC2XLCKv2kg==,rod,1Z6Z8_g-lIFHQ3HD9fRaLw==,hit someone with,DYL1JKY5rynM23DNR8S5tg==,GNoF_Yn9DFT-4jOF2HVMPQ==,cable service,jaTKu5TJqRhmoLBtZugH7g==,watch TV,other,typicality_4,person,typicality_4,object,typicality_4,other,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",IrdXQ_VeN6QFN3P3ZEjZyw==,JRqae5o2Xh9txLJw28ikjQ==,grocery store,e4tWZigLpukh4oR0fSigOg==,make quick shopping trips to when you need it,IrhqqfVg_CJCjfyAqGDiJw==,2hvoB4LxrZFNCYXDsTSEzw==,recipet,MeYVQTRgSjSN0IQyW4bzCA==,fold into intricate origami,IrmIFh06OO-IkJl3OqMSDA==,QCxab-TATH0mnEUyuuzI7g==,wallet,FuWwLtv9BT7r42nr8ATk2A==,store payment options,Irq1lkVc5W8Opynx28d_IQ==,Ia66GRh2VejOqZpEB88OOw==,thick mittens,505RbpMO1NnBrBBM2FdXxQ==,put on a doll,place,typicality_4,object,typicality_1,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",IrdXQ_VeN6QFN3P3ZEjZyw==,JRqae5o2Xh9txLJw28ikjQ==,grocery store,e4tWZigLpukh4oR0fSigOg==,make quick shopping trips to when you need it,IrhqqfVg_CJCjfyAqGDiJw==,2hvoB4LxrZFNCYXDsTSEzw==,recipet,MeYVQTRgSjSN0IQyW4bzCA==,fold into intricate origami,IrmIFh06OO-IkJl3OqMSDA==,QCxab-TATH0mnEUyuuzI7g==,wallet,FuWwLtv9BT7r42nr8ATk2A==,store payment options,Irq1lkVc5W8Opynx28d_IQ==,Ia66GRh2VejOqZpEB88OOw==,thick mittens,505RbpMO1NnBrBBM2FdXxQ==,put on a doll,object,typicality_4,object,typicality_1,object,typicality_3,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",RkseguB-2dnoaUVoOkiGjA==,xfiIEciLau4AyJcBwInsTQ==,some strength,DOPOI_5C_Jddp2s7SKn2uA==,win the arm wrestling competition,Rkv8v5p7d9HjfpmfAPn5cQ==,X4-o5-mMJ1qAJaxwanQ62A==,rolls-royce,HYYT5JnY3eR5-Ikntpw46Q==,drive around to hurt the environment by burning gas,Rl311AfrdxEG0Ugwie5xHw==,JHo7K4nw150cxThoTG3MlQ==,moving blankets,119h1f9iSxZJvVqQ5aj-RA==,keep homeless people warm,RlDfi8iZ0QIm17iB2WHnxg==,k1hXl1adII2RQHjVE8jFWg==,cash,zYM_n00Iz8H9yPpLXvZUPQ==,give to thief,other,typicality_4,object,typicality_3,object,typicality_3,object,typicality_4
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",RkseguB-2dnoaUVoOkiGjA==,xfiIEciLau4AyJcBwInsTQ==,some strength,DOPOI_5C_Jddp2s7SKn2uA==,win the arm wrestling competition,Rkv8v5p7d9HjfpmfAPn5cQ==,X4-o5-mMJ1qAJaxwanQ62A==,rolls-royce,HYYT5JnY3eR5-Ikntpw46Q==,drive around to hurt the environment by burning gas,Rl311AfrdxEG0Ugwie5xHw==,JHo7K4nw150cxThoTG3MlQ==,moving blankets,119h1f9iSxZJvVqQ5aj-RA==,keep homeless people warm,RlDfi8iZ0QIm17iB2WHnxg==,k1hXl1adII2RQHjVE8jFWg==,cash,zYM_n00Iz8H9yPpLXvZUPQ==,give to thief,action,typicality_3,object,typicality_3,object,typicality_3,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",btXIyL-j_zt663YBMqUKpQ==,AOlawEppZDbsBlv88TVFdw==,cork opener,329b48WS0LFbSVyGuXdq1Q==,open a bottle of beer,btgPe984jj8NdmhVCCnHXg==,AaJ1iZ7jJnpl67RC8O-aAA==,stock vehicles,HzE35D_u6rffaHxz9qxc_A==,film an advertisement,btkuzXu4SQoy6sIq1UMhow==,AfPQj0HahR-I-mOUMjSB9g==,parking space,EIlD3tjaxzEsPgEBfZTArg==,stop at,bu1mMoTJ7qLZhfDWCIk0Bg==,zuaolM33cL7cHbZJ3t0S8Q==,paint tube,D9q069AFZ3orJlD-7zVVXQ==,play prank,object,typicality_4,object,typicality_3,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",btXIyL-j_zt663YBMqUKpQ==,AOlawEppZDbsBlv88TVFdw==,cork opener,329b48WS0LFbSVyGuXdq1Q==,open a bottle of beer,btgPe984jj8NdmhVCCnHXg==,AaJ1iZ7jJnpl67RC8O-aAA==,stock vehicles,HzE35D_u6rffaHxz9qxc_A==,film an advertisement,btkuzXu4SQoy6sIq1UMhow==,AfPQj0HahR-I-mOUMjSB9g==,parking space,EIlD3tjaxzEsPgEBfZTArg==,stop at,bu1mMoTJ7qLZhfDWCIk0Bg==,zuaolM33cL7cHbZJ3t0S8Q==,paint tube,D9q069AFZ3orJlD-7zVVXQ==,play prank,object,typicality_3,object,typicality_2,object,typicality_4,object,typicality_2
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ic4vQ6ufW7vdGJGU26Fyhg==,wK-XOkiXiX196057HvefvQ==,drumsticks,NsQDQ-wrYAUf_KU25_2hnw==,scratch an itch,icjcuW8ydOtpeayNhuSyzw==,w1gVFoaPs7cXRpMcrGY5Dg==,internet,PgmC7rZEbLAEUOuia5JUQQ==,To get online,idEeBMtE-wEz0-1vGWnHAA==,eveMQfDUoqXjsktLx132vA==,ticket passes,jSrjGoDAxTnsTvG8qafKpA==,scalp for money to pay rent,idFwaORdHv0Q7VPr337noQ==,7mpijJfS_E5dNlD4_xR0GA==,cash reigster,QGgXPCD7YCwHpRXVOMogdg==,teach children about money,object,typicality_2,object,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",ic4vQ6ufW7vdGJGU26Fyhg==,wK-XOkiXiX196057HvefvQ==,drumsticks,NsQDQ-wrYAUf_KU25_2hnw==,scratch an itch,icjcuW8ydOtpeayNhuSyzw==,w1gVFoaPs7cXRpMcrGY5Dg==,internet,PgmC7rZEbLAEUOuia5JUQQ==,To get online,idEeBMtE-wEz0-1vGWnHAA==,eveMQfDUoqXjsktLx132vA==,ticket passes,jSrjGoDAxTnsTvG8qafKpA==,scalp for money to pay rent,idFwaORdHv0Q7VPr337noQ==,7mpijJfS_E5dNlD4_xR0GA==,cash reigster,QGgXPCD7YCwHpRXVOMogdg==,teach children about money,object,typicality_2,object,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",oLaAm1B9T8uP86-i1MNATg==,zUfCaxltxaozg07Stjf6Bw==,brakepad,l2CcEo7eW_noc-DYMqFOIg==,stop quickly when a deer runs by,oLc_bJS0uQj7wgEYluRtkw==,VNVKEmp4O8nLqMBhNxNpQw==,ex,kjtgsuNbmVOtagHlKCvmIg==,move on from,oLihg35W1Kh5yr2oUPFtiQ==,u7GS1wMIQ1gmFeCsTg13tQ==,school vpn,hWEH2hwqAHgyeNfzs9YICg==,sabatoge the school's grades,oM2sZySp3keLomu3fOkI4A==,ayKTImEqafE0oH301uDbXw==,electric buzzer,kIKlzogxLeMqrGU40gGRAA==,play a joke on someone,object,typicality_4,person,typicality_4,object,typicality_2,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",oLaAm1B9T8uP86-i1MNATg==,zUfCaxltxaozg07Stjf6Bw==,brakepad,l2CcEo7eW_noc-DYMqFOIg==,stop quickly when a deer runs by,oLc_bJS0uQj7wgEYluRtkw==,VNVKEmp4O8nLqMBhNxNpQw==,ex,kjtgsuNbmVOtagHlKCvmIg==,move on from,oLihg35W1Kh5yr2oUPFtiQ==,u7GS1wMIQ1gmFeCsTg13tQ==,school vpn,hWEH2hwqAHgyeNfzs9YICg==,sabatoge the school's grades,oM2sZySp3keLomu3fOkI4A==,ayKTImEqafE0oH301uDbXw==,electric buzzer,kIKlzogxLeMqrGU40gGRAA==,play a joke on someone,object,typicality_4,person,typicality_4,object,typicality_1,object,typicality_3
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",twi3ZuieeeH3Mt3dMKvROw==,fTfFgPnDb6AEr4ZUSKbieA==,flowers,6hTlapVASDa0MTMaPzDmQg==,pay their respects,twm2IlgPZttt375Sa5TQRw==,kGJo45PYDkGnDipvn-eiBA==,cozy,kgoYz5dONfxWE9dLZQtk7Q==,keep hands warm,tx3-HlYVwKn_Tbcg2sQ2Qg==,OV2ZKq2gu6ey44J7gACd5g==,bath house,G1bY-Wfn0zejZrmT9vDtjw==,provide hygiene to the poor,txGJhBMeReRNnkOTRwVBUQ==,I4TGITYo3AJg681seLaFSA==,body,SHS1dfdojm9FsYBYOYdliA==,dispose of discreetly,object,typicality_3,object,typicality_3,place,typicality_2,object,typicality_1
Snap judgements about entities and what we do with/to them.,"In this HIT, given an entity and a function, we will ask you to (decide) the categorical type of the entity and make a snap judgement about typicality or expectedness of the function given entity","label, object, typicality, object type",twi3ZuieeeH3Mt3dMKvROw==,fTfFgPnDb6AEr4ZUSKbieA==,flowers,6hTlapVASDa0MTMaPzDmQg==,pay their respects,twm2IlgPZttt375Sa5TQRw==,kGJo45PYDkGnDipvn-eiBA==,cozy,kgoYz5dONfxWE9dLZQtk7Q==,keep hands warm,tx3-HlYVwKn_Tbcg2sQ2Qg==,OV2ZKq2gu6ey44J7gACd5g==,bath house,G1bY-Wfn0zejZrmT9vDtjw==,provide hygiene to the poor,txGJhBMeReRNnkOTRwVBUQ==,I4TGITYo3AJg681seLaFSA==,body,SHS1dfdojm9FsYBYOYdliA==,dispose of discreetly,object,typicality_3,other,typicality_2,object,typicality_4,object,typicality_1
