Title,Description,Keywords,Adjective,ClusterId,Cluster,Answer.order
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",interesting.a,11,right ::: interesting,||| interesting :::  ||| right :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,1,perfect ::: superior ::: ideal ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,1,perfect ::: superior ::: ideal ::: appropriate,appropriate ::: perfect ::: ideal :::  ||| superior :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,1,perfect ::: superior ::: ideal ::: appropriate,ideal :::  ||| appropriate :::  ||| superior :::  ||| perfect :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,1,well-known ::: familiar ::: renowned ::: recognised ::: public ::: known,well-known :::  ||| familiar :::  ||| renowned :::  |||  ||| public ::: known ::: recognised :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,1,well-known ::: familiar ::: renowned ::: recognised ::: public ::: known,well-known :::  ||| familiar ::: public :::  |||  ||| recognised :::  |||  ||| known ::: renowned :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,1,well-known ::: familiar ::: renowned ::: recognised ::: public ::: known,known ::: familiar :::  |||  ||| well-known ::: recognised ::: public :::  |||  |||  ||| renowned :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,7,well-timed ::: timely,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,7,well-timed ::: timely,timely ::: well-timed :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,7,well-timed ::: timely,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,10,celebrated ::: noteworthy ::: known,celebrated :::  |||  ||| known ::: noteworthy :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,10,celebrated ::: noteworthy ::: known,known ::: celebrated :::  ||| noteworthy :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,10,celebrated ::: noteworthy ::: known,known :::  ||| noteworthy :::  ||| celebrated :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,6,fitting ::: right ::: appropriate ::: timely,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,6,fitting ::: right ::: appropriate ::: timely,||| timely ::: right ::: fitting :::  ||| appropriate :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",timely.a,6,fitting ::: right ::: appropriate ::: timely,||| right :::  ||| appropriate ::: fitting :::  ||| timely :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,3,good ::: fine ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,3,good ::: fine ::: appropriate,fine ::: good :::  |||  ||| appropriate :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,3,good ::: fine ::: appropriate,appropriate :::  ||| good :::  |||  ||| fine :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,1,tenacious ::: hardworking ::: tough,tenacious :::  |||  ||| tough ::: hardworking :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,1,tenacious ::: hardworking ::: tough,||| hardworking :::  ||| tough ::: tenacious :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,1,tenacious ::: hardworking ::: tough,hardworking :::  ||| tenacious :::  ||| tough :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,3,apparent ::: clearer ::: known,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,3,apparent ::: clearer ::: known,clearer ::: apparent :::  |||  ||| known :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,3,apparent ::: clearer ::: known,apparent :::  ||| known :::  ||| clearer :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,5,fit ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,5,fit ::: appropriate,appropriate ::: fit :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,5,fit ::: appropriate,appropriate :::  ||| fit :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,3,rigorous ::: severe ::: stringent ::: tougher ::: tough,||| severe ::: rigorous ::: tough :::  |||  ||| tougher ::: stringent :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,3,rigorous ::: severe ::: stringent ::: tougher ::: tough,tough ::: tougher :::  ||| severe ::: rigorous :::  ||| stringent :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,3,rigorous ::: severe ::: stringent ::: tougher ::: tough,tough :::  ||| tougher :::  ||| rigorous :::  ||| stringent :::  ||| severe :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,4,chosen ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,4,chosen ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,4,chosen ::: appropriate,appropriate :::  |||  ||| chosen :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,7,easier ::: appropriate,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,7,easier ::: appropriate,appropriate :::  ||| easier :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",appropriate.a,7,easier ::: appropriate,appropriate :::  ||| easier :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,6,apparent ::: sure ::: known,unchanged
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,6,apparent ::: sure ::: known,known ::: sure ::: apparent :::  |||  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",known.a,6,apparent ::: sure ::: known,apparent :::  ||| known :::  ||| sure :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,6,problematic ::: elusive ::: challenging ::: tough,problematic :::  ||| elusive :::  |||  ||| tough :::  ||| challenging :::
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,6,problematic ::: elusive ::: challenging ::: tough,problematic ::: tough :::  ||| elusive :::  ||| challenging :::  |||  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",tough.a,6,problematic ::: elusive ::: challenging ::: tough,problematic :::  ||| elusive :::  ||| challenging :::  ||| tough :::  |||
Sort adjectives by intensity,"Given a list of adjectives, sort from least intense to most intense (e.g. warm < hot < scalding)","English, language, research",large.a,1,wide-ranging ::: far-reaching ::: vast ::: large,wide-ranging :::  |||  ||| vast :::  ||| large ::: far-reaching :::  |||
