Title,Description,Keywords,pairID,documentID,segmentID,hitType,source,target,sourceLemmatized,targetLemmatized,jaccardDistance,lengthDifference,sureAlignments,possAlignments,sourceHighlights,targetHighlights,answerSureAlignments,answerPossAlignments,answerSourceHighlights,answerTargetHighlights,Answer.isParaphrase,Answer.possAlignments,Answer.sourceHighlights,Answer.sureAlignments,Answer.targetHighlights
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,1-0 2-0 3-0 4-0,unchanged,0-0 1-1 2-2 3-3 4-4 5-5 6-6 7-7 8-3 8-8 9-9 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,{},unchanged,8-3 10-0 10-1 10-2 10-3 10-4 10-5 10-6 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,{},unchanged,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-2 8-3 9-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,{},unchanged,0-0 0-5 0-6 0-7 0-8 1-0 1-5 1-6 1-7 1-8 2-0 2-5 2-6 2-7 2-8 3-0 3-5 3-6 3-7 3-8 4-0 4-5 4-6 4-7 4-8 8-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8,unchanged,8-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,6-2 8-3 9-3,5 7,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 10-9,0 1 4
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,{},unchanged,0-3 0-4 0-5 0-6 0-7 0-8 8-3 10-0 10-1 10-2 10-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8,{},5-1 5-2 5-3 6-1 6-2 6-3 7-1 7-2 7-3 8-1 8-2 8-3 9-1 9-2 9-3 10-9,0
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,{},unchanged,6-2 7-5 8-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-21,chtb_222,11,HITTestInput,Many sectors in the society also extended their helping hands .,He was offered help from all walks of life .,many sector in the society also extend their help hand .,he be offer help from all walk of life .,0.894736842,1,10-9 8-3,{},{},{},2-7 3-7 7-3 8-3 9-3 10-9,0-5 1-6 4-8 6-1 6-2 6-4,5,0,,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 8-2 8-3 9-2 9-3,5 6 7,9-Oct,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,10-0 10-1 10-2 10-3 10-4 10-5 10-6 10-7 10-8,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,8-7 9-7,unchanged,2-7 6-2 7-0 8-5 8-6 8-8 9-5 9-6 9-8 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,0-0 0-5 1-1 1-5 1-7 2-2 2-9 3-3 4-0 4-3 4-4 5-5 6-0 6-2 6-6 7-6 7-7 8-8 8-9 9-0 9-2 10-0 10-4 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,0-4 1-5 3-7 4-8 5-1 6-0 6-2 8-6 9-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,1-5 4-3 4-7 6-2 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,0-5 8-4,unchanged,1-6 2-7 3-8 4-8 6-2 7-0 9-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-2 6-3 7-0 7-2 7-3 8-2 8-3 9-2 9-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8,unchanged,6-2 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,6-1 6-2,5,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 7-0 8-4 9-3 10-9,{}
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8,unchanged,6-2 7-0 9-3 10-9,unchanged
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8,5 7 8,6-2 9-3 10-9,4
Word Alignment Test,"The goal of these HITs is to test workers who have received training on how to create \""word alignments\"" for an academic research project on the meaning of language. Those who do well on these HITs will gain qualifications to do a larger set of HITs.",Word alignment,chtb_222-11-27,chtb_222,11,HITTestInput,Different circles of the society also give him their hands .,He was offered help from all walks of life .,different circle of the society also give him their hand .,he be offer help from all walk of life .,0.894736842,1,10-9 6-2,{},{},{},0-5 0-6 0-7 0-8 1-5 1-6 1-7 1-8 2-5 2-6 2-7 2-8 3-5 3-6 3-7 3-8 4-5 4-6 4-7 4-8 6-1 6-2 6-4 7-0 8-3 9-3 10-9,{},{},{},,{},unchanged,0-0 0-3 0-4 0-7 0-8 1-2 1-5 1-6 2-3 3-3 3-4 3-9 4-0 4-3 4-6 4-7 5-4 6-0 6-2 6-4 6-7 7-4 7-5 7-6 7-9 8-2 9-7 10-0 10-4 10-6 10-9,unchanged
