Title,Description,Keywords,id,test_type,out_type,noise,idx,question,choice_0,choice_1,choice_2,choice_3,choice_4,answer,prediction,rationale,cvi,Answer.me5_valid,Answer.q00_ans
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",12,gold,O,0,1289,Joe likes horses.  He likes how they move.  Unfortunately he can't keep them because he can't provide for them.  What is one thing that horses need to do to live?,need space,drink water,canter,trot,carry riders,drink water,drink water,"Horses drink lots of water. A horse deprived of feed, but supplied drinking water, can survive 20 to 25 days. A horse is deprived of water may only live up to 3 to 6 days. Horses need drinking water to live.",4.783656359,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",407,gold,O,0,755,Where would a gazelle like to run?,uphill,open field,asia,encyclopedia,steppe,open field,open field,"Open field is an expanse of cleared ground, free of wood and buildings.",0.040414402,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",407,gold,O,0,755,Where would a gazelle like to run?,uphill,open field,asia,encyclopedia,steppe,open field,open field,"Open field is an expanse of cleared ground, free of wood and buildings.",0.040414402,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",407,gold,O,0,755,Where would a gazelle like to run?,uphill,open field,asia,encyclopedia,steppe,open field,open field,"Open field is an expanse of cleared ground, free of wood and buildings.",0.040414402,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",13,gen,OR,0,1156,"The ficus grew vigorously, this is because it got plenty of humidity and weather where?",arboretum,trees,ecosphere,tropical rainforest,sunny window,tropical rainforest,tropical rainforest,"Tropical rainforest is a place with plenty of humidity and weather. The ficus grew vigorously, this is because it got lots of humid air.",0.100198276,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",13,gen,OR,0,1156,"The ficus grew vigorously, this is because it got plenty of humidity and weather where?",arboretum,trees,ecosphere,tropical rainforest,sunny window,tropical rainforest,tropical rainforest,"Tropical rainforest is a place with plenty of humidity and weather. The ficus grew vigorously, this is because it got lots of humid air.",0.100198276,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",13,gen,OR,0,1156,"The ficus grew vigorously, this is because it got plenty of humidity and weather where?",arboretum,trees,ecosphere,tropical rainforest,sunny window,tropical rainforest,tropical rainforest,"Tropical rainforest is a place with plenty of humidity and weather. The ficus grew vigorously, this is because it got lots of humid air.",0.100198276,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",408,gen,RO,0,182,When you are asleep at night and dreaming about monsters what are they?,nightmares,confusion,frightening,car accident,fantasy,nightmares,frightening,"Monsters are scary creatures. When you are asleep at night and dreaming about monsters, they can be frightening.",0.076068886,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",408,gen,RO,0,182,When you are asleep at night and dreaming about monsters what are they?,nightmares,confusion,frightening,car accident,fantasy,nightmares,frightening,"Monsters are scary creatures. When you are asleep at night and dreaming about monsters, they can be frightening.",0.076068886,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",408,gen,RO,0,182,When you are asleep at night and dreaming about monsters what are they?,nightmares,confusion,frightening,car accident,fantasy,nightmares,frightening,"Monsters are scary creatures. When you are asleep at night and dreaming about monsters, they can be frightening.",0.076068886,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",210,gen,RO,0,1342,Where would you get some chocolate if you want to bake a cake?,box,supermarket,chicken stall,restaurant,movies,supermarket,supermarket,Chocolate can be bought from a supermarket. You would get some chocolate from supermarket if you want to bake cake.,0.764667425,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",210,gen,RO,0,1342,Where would you get some chocolate if you want to bake a cake?,box,supermarket,chicken stall,restaurant,movies,supermarket,supermarket,Chocolate can be bought from a supermarket. You would get some chocolate from supermarket if you want to bake cake.,0.764667425,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",210,gen,RO,0,1342,Where would you get some chocolate if you want to bake a cake?,box,supermarket,chicken stall,restaurant,movies,supermarket,supermarket,Chocolate can be bought from a supermarket. You would get some chocolate from supermarket if you want to bake cake.,0.764667425,2.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",14,gold,O,0,1517,When is food never cold?,prepared,hot,baking,amiable,cooking,baking,baking,Baking is done in an oven by applying dry heat without direct exposure to flame. Oven is used to heat the food. While baking the food is never cold,2.18708884,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",14,gold,O,0,1517,When is food never cold?,prepared,hot,baking,amiable,cooking,baking,baking,Baking is done in an oven by applying dry heat without direct exposure to flame. Oven is used to heat the food. While baking the food is never cold,2.18708884,1.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",14,gold,O,0,1517,When is food never cold?,prepared,hot,baking,amiable,cooking,baking,baking,Baking is done in an oven by applying dry heat without direct exposure to flame. Oven is used to heat the food. While baking the food is never cold,2.18708884,3.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",409,gen,RO,0,1109,Where do you store your deodorant when not using it?,medicine cabinet,spray,medicine chest,own bathroom,shower,medicine cabinet,medicine chest,Deodorant can be stored in a medicine cabinet when not in use.,-1.25703495,0.0,yes
Evaluate the quality of explanations,Evaluate the quality of an explanation with respect to the answer to the question,"commonsense, explanations, quality, AI",409,gen,RO,0,1109,Where do you store your deodorant when not using it?,medicine cabinet,spray,medicine chest,own bathroom,shower,medicine cabinet,medicine chest,Deodorant can be stored in a medicine cabinet when not in use.,-1.25703495,1.0,yes
