Title,Description,Keywords,clip,sent,phrase,Answer.answer,Answer.bad_sent,Answer.commentbox,Answer.question
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.27.077-00.54.32.904,Martinez wipes his brow with a gloved finger and stares out the windshield.,wipes,yes,,{},Martinez wipes his brow with a gloved finger and stares out the windshield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.27.077-00.54.32.904,Martinez wipes his brow with a gloved finger and stares out the windshield.,wipes,no,,{},Martinez wipes his brow with a gloved finger and stares out the windshield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.27.077-00.54.32.904,Martinez wipes his brow with a gloved finger and stares out the windshield.,wipes,yes,,{},Martinez wipes his brow with a gloved finger and stares out the windshield.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.45.901-00.54.47.740,Mottola lifts his eyes from his rifle.,lifts,yes,,{},Mottola lifts his eyes from his rifle.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.45.901-00.54.47.740,Mottola lifts his eyes from his rifle.,lifts,yes,,{},Mottola lifts his eyes from his rifle.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.45.901-00.54.47.740,Mottola lifts his eyes from his rifle.,lifts,yes,,{},Mottola lifts his eyes from his rifle.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.45.901-00.54.47.740,Mottola lifts his eyes from his rifle.,lifts,yes,,{},Mottola lifts his eyes from his rifle.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.45.901-00.54.47.740,Mottola lifts his eyes from his rifle.,lifts,yes,,{},Mottola lifts his eyes from his rifle.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes at,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes at,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes at,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes at,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.04.59.500-00.05.01.803,John gazes at him.,gazes at,yes,,{},John gazes at him.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.52.212-00.54.57.684,An abrupt stop jostles the passengers.,jostles,yes,,{},An abrupt stop jostles the passengers.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.52.212-00.54.57.684,An abrupt stop jostles the passengers.,jostles,yes,,{},An abrupt stop jostles the passengers.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.52.212-00.54.57.684,An abrupt stop jostles the passengers.,jostles,yes,,{},An abrupt stop jostles the passengers.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.52.212-00.54.57.684,An abrupt stop jostles the passengers.,jostles,yes,,{},An abrupt stop jostles the passengers.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.54.52.212-00.54.57.684,An abrupt stop jostles the passengers.,jostles,yes,,{},An abrupt stop jostles the passengers.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.00.500-00.55.03.900,Small alien aircraft fly overhead.,fly,yes,,{},Small alien aircraft fly overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.00.500-00.55.03.900,Small alien aircraft fly overhead.,fly,yes,,{},Small alien aircraft fly overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.00.500-00.55.03.900,Small alien aircraft fly overhead.,fly,yes,,{},Small alien aircraft fly overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.00.500-00.55.03.900,Small alien aircraft fly overhead.,fly,yes,,{},Small alien aircraft fly overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.00.500-00.55.03.900,Small alien aircraft fly overhead.,fly,yes,,{},Small alien aircraft fly overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker,no,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.10.000-00.55.16.793,The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.,duck down between,yes,,{},The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.10.000-00.55.16.793,The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.,duck down between,yes,,{},The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.10.000-00.55.16.793,The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.,duck down between,yes,,{},The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.10.000-00.55.16.793,The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.,duck down between,yes,,{},The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.10.000-00.55.16.793,The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.,duck down between,yes,,{},The soldiers and civilians alike duck down between the seats as more alien aircraft pass overhead.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker to,no,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker to,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker to,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker to,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.05.000-00.05.07.002,Nantz eyes flicker to his friend's face.,flicker to,yes,,{},Nantz eyes flicker to his friend's face.
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.08.000-00.05.13.492,"John gives him a kind look, then adds his signature to the form.",gives,yes,,{},"John gives him a kind look, then adds his signature to the form."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.08.000-00.05.13.492,"John gives him a kind look, then adds his signature to the form.",gives,yes,,{},"John gives him a kind look, then adds his signature to the form."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.08.000-00.05.13.492,"John gives him a kind look, then adds his signature to the form.",gives,yes,,{},"John gives him a kind look, then adds his signature to the form."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.08.000-00.05.13.492,"John gives him a kind look, then adds his signature to the form.",gives,yes,,{},"John gives him a kind look, then adds his signature to the form."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.05.08.000-00.05.13.492,"John gives him a kind look, then adds his signature to the form.",gives,yes,,{},"John gives him a kind look, then adds his signature to the form."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.21.132-00.55.26.949,"The Marines aim their rifle skyward, Mottola grips his radio.",grips,yes,,{},"The Marines aim their rifle skyward, Mottola grips his radio."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.21.132-00.55.26.949,"The Marines aim their rifle skyward, Mottola grips his radio.",grips,yes,,{},"The Marines aim their rifle skyward, Mottola grips his radio."
video sentence evaluation,Determine if sentence matches the video,"video, language, evaluation",3009_BATTLE_LOS_ANGELES_00.55.21.132-00.55.26.949,"The Marines aim their rifle skyward, Mottola grips his radio.",grips,yes,,{},"The Marines aim their rifle skyward, Mottola grips his radio."
