Title,Description,Keywords,tgt,pos,bogus,unsorted,sorted,seeded,num_classes,num_anno,latest_timestamp,crowdstarter,Answer.bogus,Answer.crowdstarter,Answer.goldclass1,Answer.goldclass10,Answer.goldclass11,Answer.goldclass12,Answer.goldclass13,Answer.goldclass14,Answer.goldclass15,Answer.goldclass16,Answer.goldclass17,Answer.goldclass18,Answer.goldclass19,Answer.goldclass2,Answer.goldclass20,Answer.goldclass21,Answer.goldclass22,Answer.goldclass3,Answer.goldclass4,Answer.goldclass5,Answer.goldclass6,Answer.goldclass7,Answer.goldclass8,Answer.goldclass9,Answer.latest_timestamp,Answer.merged0,Answer.merged1,Answer.merged10,Answer.merged2,Answer.merged3,Answer.merged4,Answer.merged5,Answer.merged6,Answer.merged7,Answer.merged8,Answer.merged9,Answer.newbox1,Answer.newbox2,Answer.newbox3,Answer.newbox4,Answer.newbox5,Answer.newbox6,Answer.newbox7,Answer.newbox8,Answer.num_anno,Answer.num_classes,Answer.pos,Answer.seeded,Answer.sorted,Answer.test,Answer.tgt,Answer.trash,Answer.unsorted
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!|comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!,derived@!be_derived@!|derived@!be_derived@!,moving_out@!|moving_out@!,was_drawn@!drew@!|was_drawn@!drew@!,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!|get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,does_happen@!|does_happen@!,lay@!get_laid@!|lay@!get_laid@!,earned@!|earned@!,got@!|got@!,,interpreted@!|interpreted@!,can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!|can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!,is_taken@!|is_taken@!,gone@!|gone@!,supposed_to_do@!|supposed_to_do@!,,is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!|is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!,be_learned@!learnt@!learned@!be_learnt@!been_learned@!|be_learned@!learnt@!learned@!be_learnt@!been_learned@!,pulled@!are_drawn@!drawn@!can_be_drawn@!|pulled@!are_drawn@!drawn@!can_be_drawn@!,be_filled@!|be_filled@!,told_you@!|told_you@!,be_undertaken@!|be_undertaken@!,20151006_155537,"goldclass12,goldclass18|goldclass12,goldclass18",,,,,,,,,,,conferred@!|conferred@!,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,brain@!,[conferred]|[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!,derived@!be_derived@!,moving_out@!,was_drawn@!,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,does_happen@!,lay@!get_laid@!,earned@!,got@!,drew@!,interpreted@!conferred@!,can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!,is_taken@!,gone@!,supposed_to_do@!,,is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!pulled@!are_drawn@!drawn@!can_be_drawn@!,be_learned@!learnt@!learned@!be_learnt@!been_learned@!,,be_filled@!,told_you@!,be_undertaken@!,20151006_155537,"goldclass4,goldclass6",,,,,,,,,,,,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,brain@!,[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!be_filled@!told_you@!be_undertaken@!moving_out@!does_happen@!gone@!supposed_to_do@!,,,,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,,lay@!get_laid@!,earned@!got@!derived@!be_derived@!is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!pulled@!are_drawn@!drawn@!can_be_drawn@!was_drawn@!drew@!is_taken@!,,,interpreted@!,,,,,,,be_learned@!learnt@!learned@!be_learnt@!been_learned@!,,,,,20151006_155537,"goldclass4,goldclass6,goldclass12,goldclass18,goldclass20","goldclass7,goldclass8,goldclass9,goldclass11,goldclass14,goldclass21,goldclass22",,"goldclass10,goldclass4","goldclass16,goldclass17,goldclass10","goldclass1,goldclass2,goldclass7",,,,,,,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,brain@!conferred@!,[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!|comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!,derived@!be_derived@!conferred@!|derived@!be_derived@!conferred@!,moving_out@!|moving_out@!,was_drawn@!|was_drawn@!,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!|get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,does_happen@!|does_happen@!,lay@!get_laid@!|lay@!get_laid@!,earned@!|earned@!,got@!|got@!,drew@!|drew@!,interpreted@!|interpreted@!,can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!|can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!,is_taken@!|is_taken@!,gone@!|gone@!,supposed_to_do@!|supposed_to_do@!,,is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!|is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!,be_learned@!learnt@!learned@!be_learnt@!been_learned@!|be_learned@!learnt@!learned@!be_learnt@!been_learned@!,pulled@!are_drawn@!drawn@!can_be_drawn@!|pulled@!are_drawn@!drawn@!can_be_drawn@!,be_filled@!|be_filled@!,told_you@!|told_you@!,be_undertaken@!|be_undertaken@!,20151006_155537,,,,,,,,,,,,brain@!|brain@!,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,{},[conferred]|[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!,,moving_out@!,was_drawn@!,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,does_happen@!,lay@!get_laid@!,earned@!got@!conferred@!,,,,can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!,is_taken@!gone@!,,,,is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!derived@!be_derived@!,be_learned@!learnt@!learned@!be_learnt@!been_learned@!,pulled@!are_drawn@!drawn@!can_be_drawn@!drew@!,be_filled@!,told_you@!interpreted@!,be_undertaken@!supposed_to_do@!,20151006_155537,"goldclass4,goldclass10","goldclass9,goldclass22",,"goldclass8,goldclass19","goldclass16,goldclass17","goldclass6,goldclass18","goldclass20,goldclass21",,,,,,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,brain@!,[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,pull,v,brain,['conferred'],"[['comes_up', ""'m_coming_in"", 'comes_in', ""'s_coming"", 'is_coming', 'coming_up'], ['can_be_done', 'to_be_done', 'is_to_be_done', 'should_be_done', 'going_to_do', 'to_be_made'], ['is_extracted', 'can_be_drawn', 'is_removed', 'took', 'are_taken', 'withdraw'], ['be_learned', 'learnt', 'learned', 'be_learnt', 'been_learned'], ['pulled', 'are_drawn', 'drawn', 'can_be_drawn'], ['be_filled'], ['told_you'], ['be_undertaken'], ['derived', 'be_derived'], ['moving_out'], ['was_drawn'], ['get_shot', 'been_fired', 'been_shot', 'start_shooting', 'keep_firing', 'shot'], ['does_happen'], ['lay', 'get_laid'], ['earned'], ['got'], ['drew'], ['interpreted'], ['is_taken'], ['gone'], ['supposed_to_do']]",True,21,6,20151006_155537,"{""1"": [""comes_up"", ""'m_coming_in"", ""comes_in"", ""'s_coming"", ""is_coming"", ""coming_up""], ""2"": [""can_be_done"", ""to_be_done"", ""is_to_be_done"", ""should_be_done"", ""going_to_do"", ""to_be_made""], ""4"": [""is_extracted"", ""can_be_drawn"", ""is_removed"", ""took"", ""are_taken"", ""withdraw""], ""5"": [""be_learned"", ""learnt"", ""learned"", ""be_learnt"", ""been_learned""], ""6"": [""pulled"", ""are_drawn"", ""drawn"", ""can_be_drawn""], ""7"": [""be_filled""], ""8"": [""told_you""], ""9"": [""be_undertaken""], ""10"": [""derived"", ""be_derived""], ""11"": [""moving_out""], ""12"": [""was_drawn""], ""13"": [""get_shot"", ""been_fired"", ""been_shot"", ""start_shooting"", ""keep_firing"", ""shot""], ""14"": [""does_happen""], ""15"": [""lay"", ""get_laid""], ""16"": [""earned""], ""17"": [""got""], ""18"": [""drew""], ""19"": [""interpreted""], ""20"": [""is_taken""], ""21"": [""gone""], ""22"": [""supposed_to_do""]}",brain,{,comes_up@!'m_coming_in@!comes_in@!'s_coming@!is_coming@!coming_up@!,derived@!be_derived@!,moving_out@!,,get_shot@!been_fired@!been_shot@!start_shooting@!keep_firing@!shot@!,does_happen@!,lay@!get_laid@!,earned@!,got@!,drew@!pulled@!are_drawn@!drawn@!can_be_drawn@!was_drawn@!,interpreted@!,can_be_done@!to_be_done@!is_to_be_done@!should_be_done@!going_to_do@!to_be_made@!,is_taken@!,gone@!,supposed_to_do@!,,is_extracted@!can_be_drawn@!is_removed@!took@!are_taken@!withdraw@!,be_learned@!learnt@!learned@!be_learnt@!been_learned@!,,be_filled@!,told_you@!,be_undertaken@!,20151006_155537,"goldclass6,goldclass12","goldclass18,goldclass6",,,,,,,,,,conferred@!,,,,,,,,6,21,v,True,"[['comes_up',",{},pull,brain@!,[conferred]
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!owned@!accredited@!commenced@!launched@!be_performed@!,,,,,,,,,,,are_complete@!finished@!being_managed@!observed@!can_be_done@!bound@!planned@!exhausted@!,,,,'re_going_away@!'m_going@!was_going@!'il_be_gone@!is_going@!be_running@!being_pursued@!be_pursued@!have_worked@!,designated@!registered@!steered@!structured@!decreed@!,,operates@!functioning@!,,,,20151006_155537,"goldclass3,goldclass5",,,,,,,,,,,,,,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!be_taken@!obligated@!are_used@!broken@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!owned@!accredited@!commenced@!launched@!have_worked@!be_performed@!,,,,,,,,,,,are_complete@!finished@!being_managed@!bound@!planned@!exhausted@!broken@!being_pursued@!are_used@!can_be_done@!be_pursued@!,,,,'re_going_away@!'m_going@!was_going@!be_taken@!'il_be_gone@!is_going@!be_running@!operates@!functioning@!steered@!,designated@!registered@!structured@!observed@!obligated@!decreed@!,,,,,,20151006_155537,"goldclass2,goldclass5","goldclass3,goldclass6",,,,,,,,,,,,,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!owned@!accredited@!commenced@!be_performed@!steered@!obligated@!,,,,,,,,,,,are_complete@!finished@!being_managed@!bound@!can_be_done@!planned@!are_used@!exhausted@!,,,,'re_going_away@!'m_going@!was_going@!'il_be_gone@!is_going@!be_running@!,designated@!registered@!decreed@!structured@!launched@!observed@!,being_pursued@!be_taken@!be_pursued@!,operates@!functioning@!have_worked@!,,,,20151006_155537,,,,,,,,,,,,broken@!,,,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
Clustering Paraphrases by Sense,"Given a set of paraphrases for a target word, cluster them by the sense of the target word.",paraphrase clustering nlp research,run,v,murky,"['be_taken', 'obligated', 'structured', 'can_be_done', 'are_used', 'broken', 'have_worked', 'launched', 'steered', 'observed']","[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [""'re_going_away"", ""'m_going"", 'was_going', ""'il_be_gone"", 'is_going', 'be_running'], ['designated', 'registered', 'decreed'], ['being_pursued', 'be_pursued'], ['operates', 'functioning']]",True,6,6,20151006_155537,"{""1"": [""enhanced"", ""conducted"", ""owned"", ""accredited"", ""commenced"", ""be_performed""], ""2"": [""are_complete"", ""finished"", ""being_managed"", ""bound"", ""planned"", ""exhausted""], ""3"": [""'re_going_away"", ""'m_going"", ""was_going"", ""'il_be_gone"", ""is_going"", ""be_running""], ""4"": [""designated"", ""registered"", ""decreed""], ""5"": [""being_pursued"", ""be_pursued""], ""6"": [""operates"", ""functioning""]}",murky,{,enhanced@!conducted@!owned@!accredited@!commenced@!steered@!observed@!obligated@!be_performed@!,,,,,,,,,,,are_complete@!finished@!being_managed@!have_worked@!bound@!planned@!exhausted@!,,,,'re_going_away@!'m_going@!was_going@!'il_be_gone@!is_going@!be_taken@!be_running@!,designated@!launched@!registered@!structured@!decreed@!,being_pursued@!be_pursued@!are_used@!can_be_done@!,operates@!functioning@!,,,,20151006_155537,,,,,,,,,,,,broken@!,,,,,,,,6,6,v,True,"[['enhanced', 'conducted', 'owned', 'accredited', 'commenced', 'be_performed'], ['are_complete', 'finished', 'being_managed', 'bound', 'planned', 'exhausted'], [",{},run,murky@!,"[be_taken, obligated, structured, can_be_done, are_used, broken, have_worked, launched, steered, observed]"
