Title,Description,Keywords,control,id0,text0,annotations0,id1,text1,annotations1,id2,text2,annotations2,id3,text3,annotations3,id4,text4,annotations4,id5,text5,annotations5,id6,text6,annotations6,id7,text7,annotations7,id8,text8,annotations8,id9,text9,annotations9,id10,text10,annotations10,id11,text11,annotations11,id12,text12,annotations12,id13,text13,annotations13,id14,text14,annotations14,id15,text15,annotations15,id16,text16,annotations16,id17,text17,annotations17,id18,text18,annotations18,id19,text19,annotations19
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",8,JebBushSent_5048,34431,,JebBushSent_6078,Branker,,JebBushSent_4417,skiers,,JebBushSent_5659,BioFlorida,,JebBushSent_1945,ready,,JebBushSent_4155,63110,,JebBushSent_2665,cases,,JebBushSent_2908,lose,,WordControl,bitchy,Informal,JebBushSent_1896,appropriately,,JebBushSent_1750,universities,,JebBushSent_4101,street,,JebBushSent_2360,graduation,,JebBushSent_4668,rich,,JebBushSent_4080,provee,,JebBushSent_801,supplies,,JebBushSent_5486,terminating,,JebBushSent_5597,Microsoft,,JebBushSent_826,under,,JebBushSent_2610,GOV.,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",15,JebBushSent_5463,Luedke,,JebBushSent_6088,postcard,,JebBushSent_1354,actions,,JebBushSent_562,West,,JebBushSent_3722,gasoline,,JebBushSent_4593,ardent,,JebBushSent_3297,34293,,JebBushSent_545,objective,,JebBushSent_2475,drug,,JebBushSent_4194,variety,,JebBushSent_556,Miami,,JebBushSent_33,past,,JebBushSent_4880,Logo,,JebBushSent_1324,invitation,,JebBushSent_1292,read,,WordControl,spazz,Informal,JebBushSent_181,Please,,JebBushSent_5730,renovations,,JebBushSent_5393,Educational,,JebBushSent_4779,Elke,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",6,JebBushSent_2645,felt,,JebBushSent_879,TOO,,JebBushSent_5507,Bch,,JebBushSent_21,It,,JebBushSent_5430,rauthorization,,JebBushSent_2366,professor,,WordControl,dorky,Informal,JebBushSent_4746,European,,JebBushSent_962,violating,,JebBushSent_5853,corrupted,,JebBushSent_4323,conscience,,JebBushSent_1518,allege,,JebBushSent_5499,777,,JebBushSent_5184,love,,JebBushSent_2385,Sunshine,,JebBushSent_336,email,,JebBushSent_6072,3-36,,JebBushSent_4933,regularly,,JebBushSent_3477,crooked,,JebBushSent_4726,spots,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_5381,Randen,,JebBushSent_3545,river,,JebBushSent_2886,VA,,JebBushSent_1053,FCAT,,JebBushSent_510,always,,JebBushSent_5025,MSN,,JebBushSent_3899,accounting,,JebBushSent_4633,1800./yr)--just,,JebBushSent_533,A,,JebBushSent_3341,reunification--can&apos;t,,JebBushSent_1749,partnered,,JebBushSent_625,range,,JebBushSent_2085,semi,,JebBushSent_1147,advised,,JebBushSent_3422,CREATE,,JebBushSent_4185,couple,,JebBushSent_3782,para,,JebBushSent_2959,video,,JebBushSent_2208,29th,,WordControl,reeeeeaaaalllllly,Informal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_2213,Testing,,JebBushSent_4557,Wide,,JebBushSent_3369,conducting,,JebBushSent_1422,advance,,JebBushSent_5128,CLAPP,,JebBushSent_2577,upcoming,,JebBushSent_2613,FORMER,,JebBushSent_4041,attempts,,JebBushSent_2831,insurance,,JebBushSent_1135,fool,,JebBushSent_1075,www,,JebBushSent_4512,Raney,,JebBushSent_3163,Line,,JebBushSent_87,talking,,JebBushSent_2454,indoctrination,,JebBushSent_2455,every,,WordControl,loser,Informal,JebBushSent_188,sent,,JebBushSent_3982,Arnold,,JebBushSent_3442,Constitution,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",14,JebBushSent_39,in,,JebBushSent_2797,que,,JebBushSent_2591,Providing,,JebBushSent_3820,rep,,JebBushSent_4747,Middle,,JebBushSent_1352,enjoy,,JebBushSent_4765,rank,,JebBushSent_1931,ADMINISTRATIUM,,JebBushSent_2179,moving,,JebBushSent_4645,doc,,JebBushSent_1190,basis,,JebBushSent_2281,source,,JebBushSent_5816,arrival,,JebBushSent_369,forward,,WordControl,tmrw,Informal,JebBushSent_3959,integrity,,JebBushSent_890,sharing,,JebBushSent_1296,complain,,JebBushSent_2232,Charles,,JebBushSent_3404,awry,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",11,JebBushSent_2568,diffuse,,JebBushSent_643,fisheries,,JebBushSent_2108,denied,,JebBushSent_2248,Title,,JebBushSent_1739,business,,JebBushSent_1878,immediate,,JebBushSent_5111,Kevin,,JebBushSent_5315,Koskoff,,JebBushSent_2394,Dick,,JebBushSent_3035,amounts,,JebBushSent_25,I,,WordControl,dude,Informal,JebBushSent_4502,Advent,,JebBushSent_5386,winner,,JebBushSent_4735,Antonio,,JebBushSent_712,poverty,,JebBushSent_1456,strangest,,JebBushSent_4317,Investments,,JebBushSent_5275,Controller,,JebBushSent_178,for,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,booboo,Informal,JebBushSent_3138,Convention,,JebBushSent_4308,performed,,JebBushSent_5225,carriers,,JebBushSent_3346,Something,,JebBushSent_3868,everpresent,,JebBushSent_5889,Planners,,JebBushSent_3540,HUMANITIES,,JebBushSent_1980,caused,,JebBushSent_2156,WITH,,JebBushSent_476,authority,,JebBushSent_2721,woman,,JebBushSent_3347,O.K.,,JebBushSent_5887,players,,JebBushSent_2718,condemning,,JebBushSent_4474,opponents,,JebBushSent_779,absorb,,JebBushSent_931,Assn,,JebBushSent_5152,corner,,JebBushSent_983,For,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",2,JebBushSent_3518,increases,,JebBushSent_2972,27,,WordControl,reeeeeaaaalllllly,Informal,JebBushSent_4690,compromising,,JebBushSent_5279,controller,,JebBushSent_5008,leverage,,JebBushSent_1051,consequence,,JebBushSent_3325,mother,,JebBushSent_2971,total,,JebBushSent_4756,Cooperation,,JebBushSent_3033,ALL,,JebBushSent_6018,Memphis,,JebBushSent_2626,previously,,JebBushSent_5359,stabbed,,JebBushSent_135,families,,JebBushSent_2655,Improvement,,JebBushSent_3815,Roy,,JebBushSent_248,group,,JebBushSent_5375,OPB,,JebBushSent_481,services,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",15,JebBushSent_4725,combined,,JebBushSent_4265,Mary,,JebBushSent_3546,captures,,JebBushSent_914,hung,,JebBushSent_5464,coin,,JebBushSent_321,Phil,,JebBushSent_5051,material,,JebBushSent_3385,far,,JebBushSent_2930,lovingly,,JebBushSent_4396,Labor,,JebBushSent_671,enhance,,JebBushSent_2094,extreme,,JebBushSent_5785,rescinded,,JebBushSent_5411,unborn,,JebBushSent_4486,properly,,WordControl,irreconcilable,Formal,JebBushSent_4439,DeGonda,,JebBushSent_3099,tossed,,JebBushSent_711,indeed,,JebBushSent_2206,arrangements,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",16,JebBushSent_4923,Displacing,,JebBushSent_5298,Simply,,JebBushSent_1578,sight,,JebBushSent_2649,appoint,,JebBushSent_633,grounds,,JebBushSent_6178,qualifications,,JebBushSent_3475,Naturally,,JebBushSent_4423,falling,,JebBushSent_1109,form,,JebBushSent_2460,Billie,,JebBushSent_3516,attendance,,JebBushSent_1364,smoking,,JebBushSent_4235,R,,JebBushSent_3596,Beverages,,JebBushSent_636,highest,,JebBushSent_4777,ANY,,WordControl,fulfilled,Formal,JebBushSent_5208,direction,,JebBushSent_2815,Claudia,,JebBushSent_1948,wondering,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,wtf ?,Informal,JebBushSent_374,important,,JebBushSent_2333,thoroughly,,JebBushSent_1705,standards,,JebBushSent_2149,undesirable,,JebBushSent_5518,labeled,,JebBushSent_2542,remarkable,,JebBushSent_3824,messed,,JebBushSent_4731,Southwest,,JebBushSent_4471,daughters,,JebBushSent_6028,Seattle,,JebBushSent_5963,dijo,,JebBushSent_5449,inspired,,JebBushSent_3127,Republican,,JebBushSent_4943,presidential,,JebBushSent_1396,notify,,JebBushSent_228,than,,JebBushSent_2690,charge,,JebBushSent_884,contacting,,JebBushSent_1252,capability,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",4,JebBushSent_887,C.,,JebBushSent_4190,HASC,,JebBushSent_4568,Obey,,JebBushSent_4466,logistics,,WordControl,geek,Informal,JebBushSent_816,within,,JebBushSent_3410,OWE,,JebBushSent_4506,goods,,JebBushSent_882,react,,JebBushSent_5539,Cheryl,,JebBushSent_1467,pleasant,,JebBushSent_1876,automatic,,JebBushSent_2456,radical,,JebBushSent_4095,victimizing,,JebBushSent_3547,poets,,JebBushSent_34,week,,JebBushSent_3172,Beacon,,JebBushSent_3978,watering,,JebBushSent_1120,upset,,JebBushSent_1658,probably,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",14,JebBushSent_1156,statement,,JebBushSent_3379,305,,JebBushSent_3117,difficult,,JebBushSent_1165,Clark,,JebBushSent_2079,Faster,,JebBushSent_4753,1987,,JebBushSent_4723,anti,,JebBushSent_151,over,,JebBushSent_6041,consists,,JebBushSent_4450,morning,,JebBushSent_4763,held,,JebBushSent_4336,VFCF,,JebBushSent_5764,Brantly,,JebBushSent_5234,Harvey,,WordControl,dumped,Informal,JebBushSent_2744,onto,,JebBushSent_2209,excited,,JebBushSent_2671,11,,JebBushSent_3263,superb,,JebBushSent_1198,successful,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_5738,Losing,,WordControl,pursue,Formal,JebBushSent_4447,die,,JebBushSent_2628,Harley,,JebBushSent_5935,vidalia,,JebBushSent_2732,upped,,JebBushSent_366,reproduce,,JebBushSent_2355,discharge,,JebBushSent_2727,sell,,JebBushSent_4028,Cases,,JebBushSent_2609,W.,,JebBushSent_5583,spending,,JebBushSent_4393,documentation,,JebBushSent_5219,airports,,JebBushSent_5806,23rd,,JebBushSent_5847,investigative,,JebBushSent_5876,harms,,JebBushSent_1515,conferences,,JebBushSent_5267,disaster,,JebBushSent_2466,Sarcasm,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_507,industry,,JebBushSent_953,People,,JebBushSent_3098,VR,,JebBushSent_860,fight,,JebBushSent_450,literal,,JebBushSent_6175,consensus,,JebBushSent_4869,Supervisor,,JebBushSent_4508,purchase,,JebBushSent_5621,trustees,,JebBushSent_3247,Evening,,JebBushSent_3748,rare,,JebBushSent_4761,agricultural,,JebBushSent_2670,nationwide,,JebBushSent_5586,influence,,JebBushSent_6152,coordinate,,JebBushSent_2088,father,,JebBushSent_3648,sido,,JebBushSent_100,Malono,,JebBushSent_2606,Wouldn&apos;t,,WordControl,cancellations,Formal
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",5,JebBushSent_3100,unorganized,,JebBushSent_119,After,,JebBushSent_5367,town,,JebBushSent_4771,volunteers,,JebBushSent_1487,Weisel,,WordControl,pee,Informal,JebBushSent_3157,nothing,,JebBushSent_4337,volunteer,,JebBushSent_4697,Indian,,JebBushSent_1311,friend,,JebBushSent_5585,severe,,JebBushSent_5869,850-487-9713..the,,JebBushSent_614,addressee,,JebBushSent_6103,CERTAIN,,JebBushSent_2480,__________________________________________,,JebBushSent_4356,Surpluses,,JebBushSent_5931,owning,,JebBushSent_2792,Buenos,,JebBushSent_1690,press.com/fe/Auto/Search.asp,,JebBushSent_1590,&apos; re,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,wrongfully,Formal,JebBushSent_3179,apologize,,JebBushSent_4375,billion,,JebBushSent_5108,Lieutenant,,JebBushSent_5012,Human,,JebBushSent_3350,Did,,JebBushSent_4287,Grand,,JebBushSent_5227,bit,,JebBushSent_3170,paid,,JebBushSent_5587,maker?..It,,JebBushSent_1243,missile,,JebBushSent_3869,elderly,,JebBushSent_5356,Um,,JebBushSent_3906,sort,,JebBushSent_5447,incl,,JebBushSent_4469,intend,,JebBushSent_5233,Interim,,JebBushSent_2594,healthy,,JebBushSent_1009,murder,,JebBushSent_3581,replies,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",1,JebBushSent_4575,Glenn,,WordControl,proposed,Formal,JebBushSent_5625,Brumburg,,JebBushSent_4297,specifications,,JebBushSent_677,programs,,JebBushSent_4965,answers,,JebBushSent_5983,trabajar,,JebBushSent_5455,teachers/administrators,,JebBushSent_1982,wrongs,,JebBushSent_4834,407-631-6225,,JebBushSent_3155,acquire,,JebBushSent_3214,delineating,,JebBushSent_4264,strategies,,JebBushSent_4511,Meredith,,JebBushSent_1021,G.,,JebBushSent_790,suggestions,,JebBushSent_5803,audience,,JebBushSent_4704,looming,,JebBushSent_3292,George,,JebBushSent_1303,principles,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",15,JebBushSent_2651,Superintendent,,JebBushSent_4679,Nan,,JebBushSent_2474,nonviolent,,JebBushSent_6076,deficiency,,JebBushSent_5074,placing,,JebBushSent_5939,felons,,JebBushSent_1625,UCF,,JebBushSent_1558,participate,,JebBushSent_3838,Sky,,JebBushSent_1080,D.,,JebBushSent_139,public,,JebBushSent_2193,leeter,,JebBushSent_1569,facilities,,JebBushSent_1779,damaged,,JebBushSent_5444,100-word,,WordControl,intrigued,Formal,JebBushSent_4925,Presbyterian,,JebBushSent_6180,specialization,,JebBushSent_3589,hen,,JebBushSent_4189,meantime,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",0,WordControl,stoned,Informal,JebBushSent_5708,Jewish,,JebBushSent_3732,Orphan,,JebBushSent_3538,NATIONAL,,JebBushSent_1133,Of,,JebBushSent_4346,snag,,JebBushSent_46,school,,JebBushSent_4043,Up,,JebBushSent_1809,superintendent,,JebBushSent_5637,promise,,JebBushSent_910,etc,,JebBushSent_2065,With,,JebBushSent_999,here,,JebBushSent_1272,Ruby,,JebBushSent_2728,short---teachers,,JebBushSent_2434,Albert,,JebBushSent_2042,Kim,,JebBushSent_4456,warrant,,JebBushSent_1483,says,,JebBushSent_5797,Rivera,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",10,JebBushSent_5875,traditions,,JebBushSent_3707,gas,,JebBushSent_4513,http://www.forerunner.com/fyi,,JebBushSent_1634,UCF.,,JebBushSent_5502,Intents,,JebBushSent_3053,recent,,JebBushSent_5199,remove,,JebBushSent_3986,Nine,,JebBushSent_447,fiasco,,JebBushSent_1071,Sent,,WordControl,whiz,Informal,JebBushSent_1870,BULLETIN.,,JebBushSent_1867,page,,JebBushSent_4916,TAKS,,JebBushSent_4102,supported,,JebBushSent_109,parents,,JebBushSent_2257,distributed,,JebBushSent_3489,352.392.1665,,JebBushSent_4210,litem,,JebBushSent_3488,Mercer,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_4022,Reff,,JebBushSent_2795,comente,,JebBushSent_3775,mandame,,JebBushSent_1942,offer,,JebBushSent_730,privileged,,JebBushSent_4530,Personal,,JebBushSent_1218,thrugh,,JebBushSent_1781,worm,,JebBushSent_5462,Quita,,WordControl,insufficient,Formal,JebBushSent_3664,poner,,JebBushSent_2027,January,,JebBushSent_1399,distribute,,JebBushSent_2016,memo,,JebBushSent_174,Almost,,JebBushSent_3180,irregular,,JebBushSent_4997,investments,,JebBushSent_2661,Falconer,,JebBushSent_4149,Orlet,,JebBushSent_3700,ordinance,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",3,JebBushSent_1216,change,,JebBushSent_5553,Doug,,JebBushSent_1463,saw,,WordControl,appealed,Formal,JebBushSent_1592,super,,JebBushSent_1209,sheet,,JebBushSent_4986,obligation,,JebBushSent_3706,tear,,JebBushSent_5078,simplifying,,JebBushSent_4509,clicking,,JebBushSent_3107,Henry,,JebBushSent_301,M.Ed,,JebBushSent_1586,Summit,,JebBushSent_258,teaching,,JebBushSent_2262,included,,JebBushSent_751,NOT,,JebBushSent_380,just,,JebBushSent_5326,caps,,JebBushSent_6006,Cincinnati,,JebBushSent_5316,warning,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",17,JebBushSent_5304,techincalities,,JebBushSent_2125,seek,,JebBushSent_1800,length,,JebBushSent_1676,stop,,JebBushSent_1485,Gay,,JebBushSent_2786,56,,JebBushSent_4620,Vancouver,,JebBushSent_3327,evidence,,JebBushSent_1195,Beach,,JebBushSent_4228,Young,,JebBushSent_4082,nosotros,,JebBushSent_5969,revisar,,JebBushSent_5928,BCC,,JebBushSent_552,ground,,JebBushSent_352,South,,JebBushSent_5353,heart,,JebBushSent_5807,gracious,,WordControl,hangout,Informal,JebBushSent_3961,compassion,,JebBushSent_5951,respuesta,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_3219,arrive,,JebBushSent_2551,Colleen,,JebBushSent_283,service,,JebBushSent_5913,"18,000",,JebBushSent_6143,Message,,JebBushSent_4644,revenue,,JebBushSent_6179,MSW,,JebBushSent_3313,hum,,JebBushSent_1616,mile,,JebBushSent_1929,scientists,,JebBushSent_4548,herein,,JebBushSent_4983,wording,,JebBushSent_1793,pay,,JebBushSent_2365,Tobias,,JebBushSent_5155,Littleton,,JebBushSent_2988,took,,JebBushSent_1476,men,,JebBushSent_205,mail,,WordControl,deserve,Formal,JebBushSent_522,Laboratory,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",9,JebBushSent_364,Diaz,,JebBushSent_6200,Someone,,JebBushSent_1223,instead,,JebBushSent_649,grouper,,JebBushSent_3494,OFFICER,,JebBushSent_3082,systemic,,JebBushSent_3680,near,,JebBushSent_5898,north,,JebBushSent_2381,myriad,,WordControl,chilling,Informal,JebBushSent_6196,terrible,,JebBushSent_5220,TSA,,JebBushSent_257,education,,JebBushSent_3501,clearly,,JebBushSent_2790,figure,,JebBushSent_281,high,,JebBushSent_329,make,,JebBushSent_2967,Sickle,,JebBushSent_566,sunken,,JebBushSent_3185,deliver,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",18,JebBushSent_3669,Creo,,JebBushSent_647,size,,JebBushSent_3564,River,,JebBushSent_4892,Jane,,JebBushSent_5604,hint,,JebBushSent_19,attending,,JebBushSent_4957,DOH,,JebBushSent_5481,onerous,,JebBushSent_4867,Social,,JebBushSent_5291,observations,,JebBushSent_1866,referenced,,JebBushSent_1155,formal,,JebBushSent_3795,abogado,,JebBushSent_1230,outspoken,,JebBushSent_4066,owner,,JebBushSent_5770,booster,,JebBushSent_378,recall,,JebBushSent_1713,Sullivan,,WordControl,measuring,Formal,JebBushSent_154,Bush,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",13,JebBushSent_1249,nuclear,,JebBushSent_2957,w/,,JebBushSent_1321,8AM,,JebBushSent_2228,ability,,JebBushSent_1035,How,,JebBushSent_259,highlighted,,JebBushSent_3182,mobile,,JebBushSent_1656,brought,,JebBushSent_4430,smell,,JebBushSent_4710,P.A.,,JebBushSent_815,costs,,JebBushSent_541,recommendation,,JebBushSent_5142,14.300.00,,WordControl,crappy,Informal,JebBushSent_2265,reference,,JebBushSent_38,shot,,JebBushSent_1911,Legal,,JebBushSent_4760,OAS,,JebBushSent_2105,"10,000.00",,JebBushSent_2132,impression,
Rate the formality of words,View a list of 20 words and rate how formal/informal each is,"research, English, language",19,JebBushSent_3737,safety,,JebBushSent_3055,behalf,,JebBushSent_4312,jail,,JebBushSent_1949,u,,JebBushSent_4382,lobbying,,JebBushSent_5286,structure,,JebBushSent_2525,13,,JebBushSent_3231,solution,,JebBushSent_3071,sometimes,,JebBushSent_358,presented,,JebBushSent_2061,President,,JebBushSent_1281,cattle,,JebBushSent_2308,compounds,,JebBushSent_1173,close,,JebBushSent_5450,initiative,,JebBushSent_237,prohibiting,,JebBushSent_688,enabling,,JebBushSent_495,although,,JebBushSent_5933,graduates,,WordControl,intimidation,Formal
